"artifact","direct_usages"
"org.eclipse.jetty:jetty-websocket:7.6.7.v20120910","1"
"org.eclipse.core:jobs:3.4.0-v20080512","1"
"org.seleniumhq.selenium:selenium-common:2.0a7","1"
"org.glassfish.persistence.cmp:cmp-support-sqlstore:3.0-b74a","1"
"org.xwiki.commons:xwiki-commons-properties:4.3","1"
"org.apache.lucene:lucene-spellchecker:3.5.0","1"
"org.ow2.util:util-plan-monitor-impl:1.0.23","1"
"org.apache.myfaces.tobago:tobago-core:1.0.30","1"
"commons-io:commons-io:1.3","1"
"org.eclipse.xpand:org.eclipse.xtend:2.0.0","1"
"org.codehaus.enunciate:enunciate-rest-rt:1.14-RC1","1"
"org.objectweb.fractal.cecilia:cecilia:2.0-alpha-4","1"
"org.apache.uima:Tagger:2.3.1","1"
"org.apache.archiva:archiva-consumer-api:1.2","1"
"org.apache.archiva:archiva-consumer-api:1.1","1"
"org.opengis:geoapi:2.3-M1","1"
"net.sourceforge.floggy:floggy-persistence-weaver:1.2.0","1"
"org.jsonddl:jsonddl:0.1.4","1"
"org.sonatype.spice:plexus-ehcache:1.0.2","1"
"org.apache.maven.scm:maven-scm-provider-svnexe:1.2","1"
"jcaptcha:jcaptcha-all:1.0-RC2.0.1","1"
"org.jboss.errai:errai-common:2.0.Beta2","1"
"org.ow2.carol.cmi:cmi-admin:2.0-RC4","1"
"org.glassfish.appclient:gf-client-module:3.1-b10","1"
"org.codehaus.cargo:cargo-core-uberjar:1.0.6","1"
"com.mysema.querydsl:querydsl-core:1.1.6","1"
"com.mysema.querydsl:querydsl-core:1.1.5","1"
"com.googlecode.jdbc-proc.jdbc-proc:jdbc-proc-daofactory:1.0-27","1"
"org.sonatype.nexus:nexus-rest-api-model:2.0.1","1"
"org.eclipse.jetty:jetty-xml:7.5.3.v20111011","1"
"org.eclipse.jetty:jetty-jndi:7.4.3.v20110701","1"
"org.ow2.jonas:jonas-deployment-api:5.1.0-cxf-2.2","1"
"org.glassfish:javax.security.auth.message:3.1.1","1"
"org.apache.maven.doxia:doxia-site-renderer:1.0-alpha-10","1"
"net.java.truecommons:truecommons-key-default:2.3","1"
"org.glassfish.webservices:soap-tcp:3.0-b74","1"
"org.glassfish.webservices:soap-tcp:3.0-b72","1"
"org.glassfish.web:webtier-all:3.1.1-b10","1"
"org.glassfish.web:webtier-all:3.1.1-b11","1"
"org.sonatype.flexmojos:flexmojos-threadlocaltoolkit-wrapper:4.0-beta-7","1"
"org.apache.geronimo.framework:j2ee-security:2.2","1"
"org.glassfish.appclient:gf-client-module:3.1-b26","1"
"org.sonatype.sisu.assembler:sisu-assembler:1.0.4","1"
"org.glassfish.webservices:soap-tcp:3.0-b63","1"
"org.apache.solr:solr-lucene-analyzers:1.3.0","1"
"org.glassfish.connectors:gf-connectors-connector:3.0-b74b","1"
"org.glassfish.web:webtier-all:3.1.1-b01","1"
"org.glassfish.main.flashlight:flashlight-framework:3.1.2","1"
"org.glassfish.web:webtier-all:3.1.1-b02","1"
"org.codehaus.redback:redback-policy:1.2","1"
"org.glassfish:javax.resource:3.0-b74a","1"
"org.codehaus.redback:redback-policy:1.3","1"
"org.glassfish.persistence.cmp:cmp-ejb-mapping:3.0-b64","1"
"org.glassfish.persistence.cmp:cmp-ejb-mapping:3.0-b63","1"
"org.glassfish.web:webtier-all:3.1.1-b05","1"
"org.glassfish.security:ejb.security:3.0-b72","1"
"org.glassfish.security:ejb.security:3.0-b74","1"
"org.jclouds.api:swift:1.4.0","1"
"org.glassfish.security:ejb.security:3.0-b73","1"
"org.apache.tuscany.sca:tuscany-binding-ws-wsdlgen:1.4","1"
"org.glassfish.core:javaee-kernel:3.0-b74a","1"
"org.glassfish.connectors:gf-connectors-connector:3.0-b74a","1"
"org.glassfish.core:javaee-kernel:3.0-b74b","1"
"org.jclouds.provider:trmk-ecloud:1.1.0","1"
"org.glassfish.persistence.cmp:cmp-ejb-mapping:3.0-b73","1"
"org.glassfish.persistence.cmp:cmp-ejb-mapping:3.0-b72","1"
"bouncycastle:bcprov-jdk14:129","1"
"org.jclouds.provider:trmk-ecloud:1.1.1","1"
"org.glassfish.jersey.containers:jersey-container-grizzly2-http:2.0-m10","1"
"org.glassfish.persistence.cmp:cmp-ejb-mapping:3.0-b74","1"
"org.ow2.cmi:cmi-lb:2.0.10","1"
"org.ow2.easybeans:easybeans-component-statistic:1.1.0-RC1","1"
"org.glassfish.admingui:console-jruby-plugin:3.1-b10","1"
"org.jboss.ironjacamar:ironjacamar-core-api:1.0.11.Final","1"
"net.sf.sido:sido-array:0.7.2","1"
"org.ow2.easybeans:easybeans-component-event:1.1.0","1"
"org.ow2.jonas:jonas-carol-registry:5.2.0","1"
"org.sonatype.plexus:plexus-jetty6:1.5","1"
"org.sonatype.plexus:plexus-jetty6:1.7","1"
"com.redhat.rhevm.api:rhevm-api:0.9-milestone5.2","1"
"org.mortbay.jetty:jetty-client:6.1.11","1"
"com.proofpoint.platform:jmx:0.57","1"
"com.proofpoint.platform:jmx:0.56","1"
"com.proofpoint.platform:jmx:0.55","1"
"org.mortbay.jetty:jetty-client:6.1.14","1"
"org.glassfish.admingui:console-jruby-plugin:3.1-b16","1"
"org.mortbay.jetty:jetty-client:6.1.19","1"
"jgroups:jgroups:2.6.1","1"
"com.cedarsoft.commons:concurrent:3.0.0","1"
"com.redhat.rhevm.api:rhevm-api:0.9-milestone5.1","1"
"org.codehaus.cargo:cargo-core-api-generic:1.0.5","1"
"org.codehaus.cargo:cargo-core-api-generic:1.0.4","1"
"org.glassfish.admingui:console-jruby-plugin:3.1-b06","1"
"org.zkoss.zk:zk:3.5.0","1"
"org.antlr:antlr:3.4","1"
"org.jboss.security:jboss-negotiation-net:2.2.0.SP1","1"
"org.apache.struts:struts2-javatemplates-plugin:2.3.7","1"
"org.apache.openejb:openejb-server:3.0.1","1"
"org.jclouds.api:cloudfiles:1.3.2","1"
"org.atmosphere:atmosphere-gwt-server:0.9.6","1"
"org.atmosphere:atmosphere-gwt-server:0.9.7","1"
"com.github.mcpat.libxjava:libxjava-jse5:0.3","1"
"org.apache.portals.jetspeed-2:jetspeed-api:2.2.2","1"
"org.apache.geronimo.modules:geronimo-jasper:3.0.0","1"
"org.codehaus.redback:redback-keys-cached:1.3-M2","1"
"org.ow2.petals:petals-jbi:1.0.2","1"
"org.ow2.cmi:cmi-rpc:2.0.10","1"
"org.ow2.petals:petals-jbi:1.0.1","1"
"org.xwiki.commons:xwiki-commons-logging-api:4.1-milestone-2","1"
"org.codehaus.service-conduit:sca4j-xmlfactory:0.9.5","1"
"net.oauth.core:oauth-httpclient3:20090531","1"
"org.glassfish.web:web-cli:3.2-b02","1"
"org.xwiki.commons:xwiki-commons-job:4.2-milestone-1","1"
"sk.seges.corpis:corpis-core-domain-model:1.2.2","1"
"org.apache.lucene:lucene-icu:3.2.0","1"
"net.anotheria:ano-tags:2.0.0","1"
"org.codehaus.cargo:cargo-core-container-geronimo:1.0-beta-2","1"
"org.ow2.easybeans:easybeans-war-eclipselink:1.1.0-M1","1"
"com.jsuereth:scala-arm_2.10.0-M6:1.2","1"
"org.apache.tuscany.sca:tuscany-core-spi:1.4","1"
"net.sf.saxon:Saxon-HE:9.4","1"
"org.glassfish.external:asm-all-repackaged:3.0.1-b08","1"
"org.ow2.util:util-plan-deploy-impl:1.0.35","1"
"org.ow2.util:util-plan-deploy-impl:1.0.37","1"
"org.glassfish.orb:orb-connector:3.1.1-b11","1"
"javax.xml:jaxr-api-osgi:1.0-b01","1"
"org.glassfish.upgrade:upgrade-tool:3.1.1","1"
"org.glassfish.external:asm-all-repackaged:3.0.1-b01","1"
"org.glassfish.orb:orb-enabler:3.0.1-b08","1"
"org.glassfish.packager:glassfish-grizzly-full:3.1.1-b11","1"
"org.apache.maven:maven-model:3.0-beta-2","1"
"org.apache.servicemix:servicemix-eip:2009.02","1"
"org.eclipse.jetty:jetty-websocket:7.4.3.v20110701","1"
"org.ow2.jasmine:deployme-modules-web:2.0-M1","1"
"org.glassfish.orb:orb-connector:3.1.1-b09","1"
"org.glassfish.orb:orb-connector:3.1.1-b07","1"
"org.apache.servicemix:servicemix-eip:2010.01","1"
"org.glassfish.orb:orb-connector:3.1.1-b05","1"
"org.mongodb:mongo-java-driver:1.4","1"
"com.sun.enterprise:tiger-types-osgi:1.0.6","1"
"org.ow2.util:util-plan-deploy-impl:1.0.21","1"
"com.sun.enterprise:tiger-types-osgi:1.0.7","1"
"org.glassfish.orb:orb-connector:3.1.1-b04","1"
"org.ow2.util:util-plan-deploy-impl:1.0.23","1"
"org.glassfish.orb:orb-connector:3.1.1-b02","1"
"com.cedarsoft.commons:exceptions:2.0.3","1"
"org.objectweb.fractal.fraclet.java:fraclet-annotations:3.2.1","1"
"org.sonatype.plexus:plexus-jetty6:1.1","1"
"org.ow2.util:util-plan-deploy-api:1.0.9","1"
"org.glassfish:javax.servlet:3.0-b62","1"
"org.glassfish:javax.servlet:3.0-b64","1"
"org.glassfish:javax.servlet:3.0-b65","1"
"org.glassfish:javax.servlet:3.0-b68","1"
"org.glassfish:javax.servlet:3.0-b69","1"
"org.ow2.jonas:jonas-log:5.0.4","1"
"org.ow2.jonas:jonas-log:5.0.1","1"
"org.easytesting:fest-reflect:1.1","1"
"org.glassfish.common:btrace-jars:3.0.1-b20","1"
"org.glassfish.admingui:console-plugin-service:3.0-b74","1"
"org.glassfish.admingui:console-plugin-service:3.0-b73","1"
"org.glassfish.admingui:console-plugin-service:3.0-b72","1"
"org.glassfish:javax.servlet:3.0-b51","1"
"com.cedarsoft.commons:execution:5.0.0","1"
"org.ow2.bundles:ow2-util-url:1.0.11","1"
"org.springframework:spring-aop:1.2.9","1"
"org.springframework:spring-aop:1.2.8","1"
"org.springframework:spring-aop:1.2.7","1"
"org.springframework:spring-aop:1.2.6","1"
"org.springframework:spring-aop:1.2.5","1"
"org.springframework:spring-aop:1.2.2","1"
"org.ow2.bundles:ow2-util-url:1.0.17","1"
"org.ow2.bundles:ow2-util-url:1.0.14","1"
"io.airlift:testing:0.65","1"
"org.xwiki.commons:xwiki-commons-properties:3.2","1"
"org.glassfish.admingui:console-plugin-service:3.0-b63","1"
"org.apache.karaf.deployer:org.apache.karaf.deployer.blueprint:2.1.1","1"
"org.ow2.bundles:ow2-util-url:1.0.23","1"
"org.ow2.jonas:jonas-deployment:5.1.2","1"
"org.apache.maven.mercury:mercury-md-shared:1.0.0-alpha-2-722647","1"
"org.glassfish.common:btrace-jars:3.0.1-b07","1"
"org.glassfish.common:btrace-jars:3.0.1-b08","1"
"org.ow2.bundles:ow2-util-url:1.0.28","1"
"org.glassfish.common:btrace-jars:3.0.1-b06","1"
"grizzly:grizzly:1.0.19","1"
"org.ow2.bundles:ow2-util-url:1.0.26","1"
"org.ow2.jonas:jonas-cluster-daemon:5.2.0-RC1","1"
"org.ow2.bundles:ow2-util-url:1.0.24","1"
"org.ow2.jonas:jonas-deployment:5.1.5","1"
"org.glassfish.common:btrace-jars:3.0.1-b03","1"
"org.eclipse.jetty:jetty-ajp:7.4.2.v20110526","1"
"org.seleniumhq.selenium:selenium-android-driver:2.4.0","1"
"org.ow2.bundles:ow2-util-url:1.0.33","1"
"org.glassfish.common:btrace-jars:3.0.1-b19","1"
"org.glassfish.common:btrace-jars:3.0.1-b16","1"
"org.glassfish:javax.servlet:3.0-b70","1"
"org.ow2.bundles:ow2-util-url:1.0.35","1"
"org.glassfish.common:btrace-jars:3.0.1-b11","1"
"org.ow2.easybeans:easybeans-component-jdbcpool:1.1.0-RC1","1"
"org.glassfish.common:btrace-jars:3.0.1-b15","1"
"org.ow2.cmi:cmi-lb:2.2.1","1"
"org.ow2.cmi:cmi-lb:2.2.3","1"
"org.springframework.ldap:spring-ldap-ldif-batch:1.3.1.RELEASE","1"
"org.objectweb.fractal.juliac.osgi:juliac-osgi-membranes-oo:2.2.3","1"
"com.googlecode.metridoc:metridoc-grid-plugin:0.18","1"
"org.glassfish.admingui:console-jms-plugin-help:3.1-b05","1"
"org.ow2.cmi:cmi-lb:2.2.5","1"
"org.glassfish.admingui:console-jms-plugin-help:3.1-b04","1"
"org.glassfish:javax.servlet:3.0-b29","1"
"org.glassfish.jersey.examples:multipart-webapp:2.0-m04-2","1"
"org.apache.geronimo.modules:geronimo-activemq:2.1.4","1"
"org.glassfish.admingui:console-plugin-service:3.0-b29","1"
"org.codehaus.jackson:jackson-core-asl:1.3.2","1"
"org.jvnet.ogc:ows-v_0_3_1-schema:1.0.0","1"
"org.apache.maven:maven-aether-provider:3.0","1"
"org.glassfish:javax.servlet:3.0-b46","1"
"org.ow2.cmi:cmi-ejb2:2.1.0","1"
"org.ow2.cmi:cmi-ejb2:2.1.2","1"
"org.glassfish.admingui:console-plugin-service:3.0-b56","1"
"org.jclouds.common:aws-common:1.5.4","1"
"org.jclouds.common:aws-common:1.5.3","1"
"org.apache.maven:maven-plugin-tools-java:2.0-alpha-3","1"
"xdoclet:xdoclet:1.2.3","1"
"asm:asm-analysis:1.5.2","1"
"org.apache.geronimo.configs:activemq-ra:2.2.1","1"
"org.codehaus.enunciate:enunciate-spring-app:1.20","1"
"org.openl.rules:org.openl.lib.poi.dev.modified:5.9.1","1"
"org.openl.rules:org.openl.lib.poi.dev.modified:5.9.3","1"
"org.apache.cxf:cxf-tools-wadlto-jaxrs:2.6.1","1"
"org.jboss.arquillian:arquillian-impl-base:1.0.0.Alpha4.SP7","1"
"com.sun.jersey.glassfish.v3.osgi:jackson-core-asl:1.1.2-ea","1"
"org.apache.maven:maven-repository-metadata:2.0.2","1"
"org.ow2.jonas.osgi:javaee-api:5.2.1","1"
"org.ow2.jonas.osgi:javaee-api:5.2.0","1"
"org.apache.maven:maven-repository-metadata:2.0.3","1"
"org.ow2.jonas.osgi:javaee-api:5.2.3","1"
"xdoclet-plugin-beaninfo:xdoclet-plugin-qtags:SNAPSHOT","1"
"net.liftweb:lift-record_2.9.0-1:2.4-M2","1"
"org.coosproject.messaging:actorframe-container:1.2.0","1"
"xalan:xalan:2.7.1.jbossorg-1","1"
"org.objectweb.joram:joram-client:5.1.0a","1"
"org.grails:grails-datastore-gorm:1.0.9.RELEASE","1"
"com.sun.woodstock:webui-jsf-suntheme:4.0.2.6","1"
"javax.mail:mail:1.4.3-rc1","1"
"org.coosproject.messaging:actorframe-container:1.2.9","1"
"org.jclouds.api:cloudsigma:1.5.0-alpha.2","1"
"org.eclipse.persistence:org.eclipse.persistence.antlr:2.0.0-M14","1"
"org.codehaus.plexus:plexus-mail-sender-api:1.0-alpha-6","1"
"org.codehaus.plexus:plexus-mail-sender-api:1.0-alpha-7","1"
"org.apache.maven:maven-plugin-api:2.0-beta-2","1"
"org.eclipse.persistence:org.eclipse.persistence.antlr:2.0.0-M12","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b16","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b17","1"
"org.objectweb.fractal.cecilia.toolchain:idl-parser:2.0-beta-3","1"
"org.ow2.jonas:jonas-commons:5.1.0-M3","1"
"org.apache.maven:maven-plugin-registry:2.2.0","1"
"org.jclouds.provider:stratogen-vcloud-mycloud:1.3.2","1"
"org.apache.karaf.jaas:org.apache.karaf.jaas.boot:2.2.10","1"
"org.apache.maven:maven-plugin-registry:2.2.1","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b12","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b14","1"
"org.apache.maven.mercury:mercury-md-shared:1.0-alpha-5","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b10","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b05","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b06","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b08","1"
"com.google.gwt:gwt-incubator:20100204-r1747","1"
"berkano:seraph:0.7.7-berkano-SNAPSHOT","1"
"de.huxhorn.sulky:de.huxhorn.sulky.buffers:0.9.15","1"
"de.huxhorn.sulky:de.huxhorn.sulky.buffers:0.9.14","1"
"com.sun.xml.ws:jaxws-rt:2.2.6-3","1"
"org.apache.abdera:abdera-i18n:1.1.2","1"
"commons-collections:commons-collections:3.0","1"
"org.apache.servicemix.samples.bridge:bridge-eip-su:3.3.2","1"
"javax.xml.ws:jaxws-api:2.2.2-promoted-b04","1"
"org.eclipse.persistence:org.eclipse.persistence.antlr:2.0.0-M15","1"
"org.eclipse.persistence:org.eclipse.persistence.antlr:2.0.0-M16","1"
"org.eclipse.jetty:jetty-io:7.0.0.RC0","1"
"org.eclipse.jetty:jetty-io:7.0.0.RC2","1"
"org.sakaiproject.message:sakai-message-impl:2.9.0-b06","1"
"org.glassfish:javax.management.j2ee:3.0.1-b16","1"
"com.github.inspektr:inspektr-common:1.0.0-RC2","1"
"org.glassfish:javax.management.j2ee:3.0.1-b15","1"
"org.eclipse.jetty:jetty-io:7.0.0.RC5","1"
"org.glassfish.packager:glassfish-codegen:3.0-b71","1"
"org.glassfish:javax.management.j2ee:3.0.1-b19","1"
"org.eclipse.jetty:jetty-io:7.0.0.RC6","1"
"org.seleniumhq.selenium:selenium-iphone-driver:2.19.0","1"
"org.glassfish:javax.management.j2ee:3.0.1-b20","1"
"org.neo4j:neo4j-cypher:1.4.M06","1"
"net.java.truecommons:truecommons-services:2.3","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b35","1"
"org.jboss.seam.international:seam-international-api:3.1.0.Final","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b30","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b31","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b32","1"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core-default:1.0.1","1"
"org.eclipse.jetty:jetty-http:7.4.2.v20110526","1"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core-default:1.0.8","1"
"org.codehaus.sonar:sonar-squid:2.1RC1","1"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core-default:1.0.4","1"
"org.apache.lucene:lucene-spellchecker:3.6.1","1"
"org.apache.lucene:lucene-spellchecker:3.6.2","1"
"com.payneteasy.superfly:superfly-common:1.2-2","1"
"org.jclouds.provider:slicehost:1.4.0","1"
"com.sun.grizzly:grizzly-framework:1.9.3","1"
"com.sun.grizzly:grizzly-framework:1.9.5","1"
"com.sun.grizzly:grizzly-framework:1.9.7","1"
"com.sun.grizzly:grizzly-framework:1.9.8","1"
"com.sun.grizzly:grizzly-framework:1.9.9","1"
"org.glassfish.web:web-core:3.0-b29","1"
"org.glassfish.persistence:eclipselink-wrapper:3.0-b74b","1"
"org.glassfish.persistence:eclipselink-wrapper:3.0-b74a","1"
"ro.isdc.wro4j:wro4j-core:1.2.3","1"
"radeox:radeox:1.0-b2","1"
"org.jboss.osgi.framework:jbosgi-framework-core:1.1.8.Final","1"
"org.glassfish.security:ssl-impl:3.1","1"
"org.glassfish:javax.management.j2ee:3.0.1-b06","1"
"org.glassfish:javax.management.j2ee:3.0.1-b03","1"
"org.glassfish.connectors:connectors-runtime:3.2-b02","1"
"org.glassfish.admingui:console-jts-plugin:3.0-b74b","1"
"org.glassfish.connectors:connectors-runtime:3.2-b01","1"
"org.glassfish.admingui:console-jts-plugin:3.0-b74a","1"
"org.glassfish:javax.management.j2ee:3.0.1-b08","1"
"org.hibernate.common:hibernate-commons-annotations:4.0.0.CR2","1"
"org.glassfish.common:amx-j2ee-impl:3.1-b40","1"
"org.glassfish.common:glassfish-ee-api:3.2-b01","1"
"org.glassfish.common:glassfish-ee-api:3.2-b02","1"
"org.glassfish:javax.management.j2ee:3.0.1-b12","1"
"org.nuiton.topia:topia-persistence:2.3.0-beta-8","1"
"org.glassfish:javax.management.j2ee:3.0.1-b11","1"
"org.eclipse.jetty:jetty-plus:7.1.0.v20100505","1"
"org.microemu:microemu-injected:2.0.1","1"
"org.ow2.util:util-archive-impl:1.0.9","1"
"org.ow2.util:util-archive-impl:1.0.8","1"
"org.jvnet.hudson.plugins:xunit:1.9","1"
"net.anotheria:configureme:2.0.0","1"
"com.adobe.flex.framework:utilities:3.2.0.3958","1"
"org.ops4j.pax.swissbox:pax-swissbox-core:1.1.0","1"
"org.glassfish.packager:metro:3.0.1-b08","1"
"org.ow2.util:util-archive-impl:1.0.7","1"
"org.glassfish.external:asm-all-repackaged:3.0.1-b20","1"
"org.ow2.util:util-archive-impl:1.0.6","1"
"com.mysema.querydsl:querydsl-core:1.0.8","1"
"org.glassfish.cluster:gms-adapter:3.1-b05","1"
"org.glassfish.cluster:gms-adapter:3.1-b06","1"
"org.glassfish.cluster:gms-adapter:3.1-b08","1"
"org.glassfish.external:asm-all-repackaged:3.0.1-b15","1"
"org.glassfish.external:asm-all-repackaged:3.0.1-b16","1"
"org.glassfish.external:asm-all-repackaged:3.0.1-b18","1"
"org.glassfish.external:asm-all-repackaged:3.0.1-b11","1"
"org.glassfish.external:asm-all-repackaged:3.0.1-b12","1"
"com.payneteasy.superfly:superfly-client-opt:1.2-10","1"
"org.glassfish.cluster:gms-adapter:3.1-b12","1"
"org.sonatype.nexus:nexus-app:1.1-M1","1"
"org.glassfish.packager:glassfish-grizzly-full:3.1.1-b05","1"
"org.ow2.jasmine:deployme-module-ear:2.0-M1","1"
"org.glassfish.packager:glassfish-grizzly-full:3.1.1-b07","1"
"org.glassfish.packager:glassfish-grizzly-full:3.1.1-b02","1"
"org.glassfish.packager:glassfish-grizzly-full:3.1.1-b01","1"
"org.glassfish.cluster:gms-adapter:3.1-b10","1"
"org.glassfish.cluster:gms-adapter:3.1-b16","1"
"org.glassfish.cluster:gms-adapter:3.1-b17","1"
"org.glassfish.deployment:dol:3.1.1-b07","1"
"org.glassfish.deployment:dol:3.1.1-b09","1"
"org.glassfish.deployment:dol:3.1.1-b05","1"
"org.apache.directory.server:apacheds-protocol-ntp:2.0.0-M1","1"
"org.ow2.easybeans:easybeans-component-cmi:1.1.0","1"
"org.glassfish.security:webservices.security:3.0.1-b08","1"
"org.glassfish.deployment:dol:3.1.1-b11","1"
"org.jsecurity:jsecurity:0.9.0","1"
"org.apache.juddi:uddi-ws:3.1.2","1"
"org.apache.juddi:uddi-ws:3.1.3","1"
"org.glassfish.cluster:gms-adapter:3.1-b35","1"
"org.glassfish.cluster:gms-adapter:3.1-b30","1"
"org.glassfish.cluster:gms-adapter:3.1-b31","1"
"org.glassfish.cluster:gms-adapter:3.1-b32","1"
"org.eclipse.jetty:jetty-continuation:7.1.1.v20100517","1"
"org.aspectj:aspectjweaver:1.6.11","1"
"org.cometd.java:cometd-java-client:2.0.0","1"
"org.glassfish.cluster:gms-adapter:3.1-b40","1"
"org.jboss.spec.javax.annotation:jboss-annotations-api_1.1_spec:1.0.1.Final","1"
"org.glassfish.packager:nucleus-base:3.1.1","1"
"com.healthmarketscience.common:common-util:1.0.2","1"
"org.apache.geronimo.framework:geronimo-service-builder:3.0-M1","1"
"org.apache.lucene:lucene-suggest:4.0.0-ALPHA","1"
"org.codehaus.sonar:sonar-colorizer:2.11-RC2","1"
"org.apache.mina:mina-core:1.1.0","1"
"org.apache.mina:mina-core:1.1.6","1"
"org.apache.tuscany.sca:tuscany-data-api:1.5","1"
"org.apache.ant:ant-testutil:1.7.1","1"
"org.apache.james:james-server-filesystem-api:3.0-beta3","1"
"org.xerial:sqlite-jdbc:3.7.2","1"
"org.apache.maven.doxia:doxia-module-xhtml:1.0-alpha-10","1"
"org.apache.uima:AlchemyAPIAnnotator:2.3.1","1"
"org.codehaus.groovy:groovy-templates:2.1.0-beta-1","1"
"org.glassfish.security:security-all:3.1-b30","1"
"org.apache.geronimo.framework:geronimo-security:2.2.1","1"
"org.atmosphere:atmosphere-annotations:1.0.5","1"
"org.atmosphere:atmosphere-annotations:1.0.7","1"
"org.glassfish.security:security-all:3.1-b35","1"
"org.glassfish.security:security-all:3.1-b32","1"
"org.glassfish.admingui:console-web-plugin-help:3.0.1-b03","1"
"org.glassfish.security:security-all:3.1-b31","1"
"org.ow2.jasmine:deployme-modules-wc:2.0-M1","1"
"org.ow2.easybeans:easybeans-jpa-toplink-essentials-glue:1.2.0-M5","1"
"org.jclouds.common:aws-common:1.4.0","1"
"org.jclouds.common:aws-common:1.4.2","1"
"org.glassfish.persistence.cmp:cmp-utility:3.0.1-b08","1"
"org.ow2.easybeans:easybeans-component-smartclient:1.2.0-M4","1"
"org.glassfish.security:security-all:3.1-b17","1"
"org.ow2.easybeans:easybeans-component-smartclient:1.2.0-M2","1"
"org.ow2.easybeans:easybeans-component-smartclient:1.2.0-M5","1"
"org.jboss.as:jboss-as-jpa-spi:7.1.1.Final","1"
"org.glassfish.security:security-all:3.1-b14","1"
"org.glassfish.security:security-all:3.1-b16","1"
"org.glassfish.security:security-all:3.1-b10","1"
"org.glassfish.persistence.cmp:cmp-enhancer:3.0.1-b08","1"
"org.glassfish.security:security-all:3.1-b12","1"
"net.sourceforge.jadex:jadex-kernel-extension-envsupport:2.0-rc8","1"
"org.glassfish.security:security-all:3.1-b06","1"
"org.glassfish.security:security-all:3.1-b08","1"
"com.projectdarkstar.ext.berkeleydb:db-binaries:4.5.20","1"
"org.datanucleus:datanucleus-rdbms:1.0.3","1"
