artifact,hcentrality
org.codehaus.wadi:wadi-core:2.0-M8,0.168769316634482
commons-codec:commons-codec:20041127.091804,0.168770284855386
org.apache.cxf:cxf-api:2.4.3,0.16877362703173
org.slf4j:slf4j-jdk14:1.6.1,0.16878757713156
org.codehaus.plexus:plexus-container-default:1.0-alpha-44,0.168791250899771
org.jboss.weld:weld-osgi-bundle:1.0.1-SP1,0.168797048887408
commons-vfs:commons-vfs:1.0,0.168797392585205
org.apache.cxf:cxf-rt-databinding-jaxb:2.4.4,0.168797871652799
com.google.inject.extensions:guice-multibindings:3.0,0.168804222838929
org.apache.archiva:archiva-consumer-api:1.3.3,0.168811167481913
org.xwiki.commons:xwiki-commons-properties:4.4-rc-1,0.16881831053105
org.ow2.easybeans:easybeans-component-quartz:1.0.0.RC3,0.168820879556344
org.apache.struts:struts2-osgi-plugin:2.3.7,0.168822230711777
com.sun.japex:japex-maven-plugin:1.2.3,0.168827950607461
org.sonatype.plugin:plugin-host-api:1.0.3,0.168837216260365
org.apache.geronimo.configs:spring:2.1.5,0.168856428250759
org.codehaus.plexus:plexus-utils:1.4.5,0.168858050194437
org.ow2.easybeans:easybeans-component-quartz:1.2.0-M3-JOnAS,0.168858064819875
org.apache.geronimo.components:geronimo-jaspi:1.0,0.16886105972912
org.apache.cxf:cxf-tools-common:2.3.0,0.168861713172803
org.apache.camel:camel-xstream:1.6.1,0.168864394720769
org.glassfish.metro:wssx-api:2.3-b24,0.168868161075788
org.apache.cocoon.servlet:cocoon-servlet:3.0.0-alpha-2,0.168868962817111
org.apache.felix:org.apache.felix.bundlerepository:1.6.4,0.168870737459889
org.apache.cxf:cxf-tools-common:2.1.1,0.168879579884056
org.kuali.maven.plugins:properties-maven-plugin:1.5.3,0.168884959610279
com.nhncorp.ntaf:ntaf:20101008-p1,0.168895991282279
org.apache.lucene:lucene-core:2.3.0,0.168897082703039
org.apache.lucene:lucene-analyzers:2.3.0,0.168897082703039
org.codehaus.redback:redback-rbac-role-manager:1.2.8,0.168908507607801
org.apache.maven.plugins:maven-dependency-plugin:2.0,0.168916491965296
javassist:javassist:3.4.GA,0.168918007656908
org.apache.archiva:archiva-consumer-api:1.2.2,0.16892171490078
com.googlecode.wicketelements:security:1.0,0.168922708040235
org.ow2.frascati.tinfi:frascati-tinfi-runtime:1.2.1,0.168928266664347
net.sourceforge.pmd:pmd:5.0.0,0.168932098178355
org.apache.ws.commons.schema:XmlSchema:1.4.7,0.168942590885547
net.jangaroo:properties-compiler:2.0-preview-1,0.168944733906549
org.codehaus.httpcache4j.storage:storage-h2:3.3,0.168954738272102
org.glassfish.build:maven-glassfishbuild-plugin:3.0-b59,0.16897884691398
org.eclipse.osgi:org.eclipse.osgi.services:3.2.100.v20100503,0.168979395234765
org.glassfish.common:container-common:3.0.1-b06,0.168979904907729
com.mysema.rdf:rdfbean-core:1.5.4,0.168985075130695
javax.xml:jaxrpc-api:1.1,0.168995976955843
org.sonatype.nexus:nexus-app:1.1-M1,0.169008529499296
org.apache.geronimo.framework:j2ee-system:2.1.4,0.169018239832604
oro:oro:2.0.7,0.169029234697762
org.apache.isis.runtimes.dflt:webserver:0.1.2-incubating,0.169035248175049
relaxngDatatype:relaxngDatatype:20020414,0.169036791855223
org.apache.geronimo.modules:geronimo-kernel:1.2-beta,0.169039951922842
com.agilejava.docbkx:docbkx-maven-plugin:2.0.11,0.169041118980059
com.sun.grizzly:grizzly-http-servlet:1.9.18-M2,0.169046150000196
org.ow2.orchestra:orchestra-pvm:4.4.2,0.16905755823626
freemarker:freemarker:2.3.6,0.169064493912457
org.apache.cxf:cxf-rt-bindings-soap:2.1.2,0.169070199139175
org.apache.ws.xmlschema:xmlschema-core:2.0,0.169072681069882
org.springframework:spring-webmvc-portlet:3.0.4.RELEASE,0.169074865568032
com.cedarsoft.serialization:stax:3.0.0,0.169079778890774
org.nuiton.processor:maven-processor-plugin:1.2.1,0.169081447931846
jpox:jpox:1.1.0-beta-4,0.169082459888238
org.apache.servicemix.examples:cxf-ws-rm:4.3.0,0.169085206495336
org.exoplatform.kernel:exo.kernel.commons:2.2.8-GA,0.169101941040976
org.apache.isis.runtimes.dflt:runtime:0.2.0-incubating,0.169106095973811
org.apache.servicemix:servicemix-soap:2011.01,0.16910643139871
org.spiffyui.maven.plugins:maven-spiffyui-plugin:0.5,0.169108478962611
org.jboss.resteasy:resteasy-links:2.3.2.Final,0.169113408795301
net.liftweb:lift-util_2.8.0:2.1-RC1,0.169116124932736
org.mortbay.jetty:jetty-runner:7.4.1.v20110513,0.169122720045159
org.slf4j:slf4j-log4j12:1.6.3,0.169123210086954
org.textmining:tm-extractors:0.4,0.169125223693823
org.jvnet.hudson.main:remoting:1.294,0.169129986711511
org.jvnet.hudson.svnkit:svnkit:1.2.2-hudson-3,0.169129986711511
net.java.sezpoz:sezpoz:1.2,0.169129986711511
geronimo-spec:geronimo-spec-jta:1.0-M1,0.16913057529834
org.ow2.easybeans:easybeans-core:1.2.0,0.169136820534539
com.jayway.jsonpath:json-path:0.8.0,0.169137123492604
com.cedarsoft.commons:test-utils:3.0.1,0.169141320645126
org.apache.geronimo.configs:webservices-common:2.2.1,0.169148082037412
org.jvnet.hudson.main:maven-agent:1.294,0.169150901088053
org.wicketstuff:flot:1.4.15,0.169172730425041
org.apache.juddi:juddi-client:3.1.2,0.169195665375508
org.jboss.weld:weld-core:1.1.4.Final,0.169197025021479
org.jvnet.hudson:commons-jexl:1.1-hudson-20090322,0.169200572732342
org.jvnet.hudson:commons-jelly:1.1-hudson-20090227,0.169200572732342
org.jvnet.winp:winp:1.10,0.169200572732342
org.jvnet.libpam4j:libpam4j:1.1,0.169200572732342
org.jvnet.libzfs:libzfs:0.4,0.169200572732342
com.lowagie:itext:2.1.7,0.169201314189822
org.drools:drools-compiler:5.2.0.CR1,0.169209888614101
org.apache.felix:org.apache.felix.http.jetty:2.0.4,0.169215362706663
com.sun.grizzly:grizzly-servlet-webserver:1.9.19-beta7,0.169225307874015
org.sonatype.nexus:nexus-app:1.2.1,0.169227719634881
com.google.inject.extensions:guice-servlet:2.0,0.169229745913546
org.ow2.easybeans:easybeans-component-quartz:1.1.0-RC2,0.169234967235929
net.sourceforge.nekohtml:nekohtml:1.9.7,0.169236539775226
commons-transaction:commons-transaction:1.1,0.169237496522638
org.codehaus.sonar:sonar-core:1.2.1,0.169240892558592
org.ow2.jonas:jonas-security:5.1.0-RC3,0.169259192942764
org.grails:grails-bootstrap:2.1.3,0.16926431548711
org.fontbox:fontbox:0.1.0,0.16926505123985
org.jempbox:jempbox:0.2.0,0.16926505123985
org.sonatype.nexus:nexus-indexer:2.0.0,0.16927384369633
org.apache.servicemix:servicemix-shared:2008.01,0.169275797805422
org.apache.portals.pluto:pluto-util:2.1.0-M2,0.16927961086352
net.liftweb:lift-jta_2.7.7:2.2-RC1,0.16928174613396
net.sourceforge.nekohtml:nekohtml:1.9.8,0.169287993984405
org.apache.velocity:velocity-tools:2.0-beta3,0.169288800035009
org.glassfish.packager:metro:3.1.1-b10,0.1692897383726
org.springframework:spring-tx:3.0.3.RELEASE,0.169293589912089
org.entando.entando.plugins:entando-plugin-jpmyportalplus:3.0.0,0.169294685427051
net.liftweb:lift-jta_2.8.0:2.2-M1,0.16929522843741
org.apache.geronimo.modules:geronimo-j2ee-builder:2.1.4,0.169296926337605
org.xwiki.platform:xwiki-core-properties:2.2.3,0.169306095706375
com.github.widebase:widebase-stream-handler_2.9.1:0.2.0,0.169317792574641
org.slf4j:slf4j-api:1.4.3,0.169318767078953
org.codehaus.plexus:plexus-container-default:1.0-alpha-30,0.169319523379512
org.codehaus.sonar:sonar-graph:3.1.1,0.169325219337307
org.mortbay.jetty:jetty-runner:7.5.4.v20111024,0.169345868973447
org.eclipse.jetty:jetty-security:7.3.1.v20110307,0.169348927825455
org.eclipse.jetty:jetty-continuation:7.3.1.v20110307,0.169349973544283
org.eclipse.jetty:jetty-http:7.3.1.v20110307,0.169360430732554
org.jboss.errai:errai-marshalling:2.1.0.Final,0.169368731234564
org.glassfish.build:maven-glassfishbuild-plugin:3.0-b62,0.169371653536395
org.springframework:spring-core:3.0.0.RELEASE,0.169371660106576
org.kuali.commons:commons-beanutils:1.8.3-kuali-4,0.169371792913338
org.apache.maven.scm:maven-scm-api:1.0-beta-3,0.169375534324201
net.nan21.dnet:nan21.dnet.module.sd.business:1.0.5,0.169385350577926
javax.el:el-api:2.2,0.169399352720776
org.springframework:spring-context:3.0.0.RELEASE,0.16940303167139
javax.servlet.jsp.jstl:jstl-api:1.2,0.169403304505456
org.drools:drools-compiler:5.2.0.Final,0.169403312645209
org.kohsuke.stapler:stapler-jelly:1.126,0.169406512133914
org.springframework:spring-context:3.0.4.RELEASE,0.16941064995765
org.xwiki.commons:xwiki-commons-velocity:4.2-milestone-1,0.16941267223173
org.apache.camel:camel-osgi:1.6.4,0.169420888417271
com.sun.japex:jdsl:1.2.3,0.169424967086332
org.apache.cxf:cxf-api:2.6.2,0.169426469591493
org.ow2.jonas:jonas-generators-wsgen:5.2.0-M2-SR1,0.169437496534294
org.codehaus.plexus:plexus-container-default:1.2.1.4,0.169438313146861
org.kohsuke.stapler:stapler-jelly:1.103,0.169438521298186
com.thoughtworks.xstream:xstream:1.4.2,0.169445711923526
net.liftweb:lift-util_2.9.2:2.5-M3,0.16944813125828
org.apache.woden:woden:1.0.0M6,0.169458305557496
org.springframework:spring-aop:2.0.3,0.169458544393564
org.springmodules:spring-modules-aop:0.8a,0.169459520398314
org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1,0.169470027103628
org.apache.isis.runtimes.dflt:bytecode:0.2.0-incubating,0.169474749990979
org.glassfish.build:maven-glassfishbuild-plugin:3.1-b39,0.169478901961343
com.h2database:h2:1.2.128,0.169496259962372
org.codehaus.jettison:jettison:1.0.1,0.169502310233697
org.wicketstuff:wicketstuff-flot:6.0.0-beta3,0.169503345421287
org.ow2.util:util-plan-schemas:1.0.15,0.169510896062335
org.apache.isis.tck:tck-objstore-dflt:0.2.0-incubating,0.169515533025236
org.apache.archiva:archiva-repository-layer:1.2,0.169524079414865
org.springframework.webflow:spring-webflow:2.0.8.RELEASE,0.169527191327614
org.apache.camel:camel-jdbc-aggregator:2.6.0,0.169534639810797
org.ow2.util:util-plan-schemas:1.0.12,0.169551741341761
org.apache.geronimo.configs:webservices-common:2.1.4,0.169555126959139
org.apache.maven.reporting:maven-reporting-impl:2.2,0.169558781270294
org.codehaus.sonar:sonar-graph:2.4-RC2,0.169561549702888
org.codehaus.sonar:sonar-graph:2.5-RC1,0.169561549702888
org.apache.camel:camel-jcr:2.8.0,0.16956158722154
org.apache.openwebbeans:openwebbeans-ee:1.1.1,0.169562678212142
org.ow2.util:util-plan-schemas:1.0.19,0.169571834082082
com.cedarsoft.commons:test-utils:5.0.0,0.169600576117558
org.jvnet.hudson.main:remoting:1.319,0.169601655698678
org.jvnet.hudson.main:cli:1.319,0.169601655698678
org.jruby.ext.posix:jna-posix:1.0.1,0.169601655698678
org.jvnet.winp:winp:1.13,0.169601655698678
org.apache.geronimo.configs:spring:2.1.4,0.16960922131595
com.sun.xml.bind:jaxb-impl:2.1,0.169614684439433
org.jvnet.staxex:stax-ex:1.4,0.169620981474058
org.xwiki.commons:xwiki-commons-properties:4.2-milestone-1,0.169638985913308
org.wicketstuff:mbeanview-examples:1.5-RC1.1,0.169639542025622
commons-lang:commons-lang:1.0,0.169640338955812
org.sonatype.nexus:nexus-indexer:1.1.2.4,0.169640404360607
org.ow2.util:util-plan-schemas:1.0.32,0.169641125403413
org.glassfish.tests:utils:3.0-b66,0.169642437514149
org.apache.camel:camel-spring:2.3.0,0.169642452313699
org.apache.continuum:continuum-model:1.4.0,0.169650680648698
org.ow2.util:util-plan-schemas:1.0.29,0.169658280171791
org.codehaus.cargo:cargo-ant:1.1.1,0.169667887865863
org.apache.cxf:cxf-rt-bindings-soap:2.2.8,0.169675619412213
args4j:args4j:2.0.13,0.169703613284322
net.sf.webdav-servlet:webdav-servlet:2.0.1,0.169704629798362
org.hibernate:hibernate-ehcache:3.3.2.GA,0.169706560135995
org.codehaus.groovy:groovy-all:1.8.5,0.169719946549624
org.exoplatform.tool:exo.tool.framework.junit:1.2.1-GA,0.169720702238229
org.apache.camel:camel-example-loan-broker:2.0.0,0.169733002144649
org.jasig.service:person-directory-impl:1.1.2,0.169743458636471
net.sourceforge.basher:basher-framework:1.0.12,0.169744028001808
net.sourceforge.basher:basher-framework:1.0.13,0.169744028001808
net.sourceforge.cssparser:cssparser:0.9.5,0.169764249874608
net.derquinse:derquinse-common-jaxrs:1.0.22,0.169771631890398
net.sourceforge.findbugs:jsr305:1.3.2,0.169777152993296
org.ow2.util:util-plan-schemas:1.0.13,0.169783081734195
org.apache.cxf:cxf-api:2.2,0.169788908842124
com.sun.grizzly:grizzly-servlet-webserver:1.9.20,0.169791185402183
com.mysema.rdf:rdfbean-guice:1.3.1,0.169796045359488
com.cedarsoft.commons:history:4.0.1,0.169797116759888
org.codehaus.sonar.plugins:sonar-plugin-cpd:1.8,0.169802687134024
org.ow2.util:util-plan-schemas:1.0.23,0.16980591326192
org.seleniumhq.selenium:selenium-htmlunit-driver:2.19.0,0.169806878195173
com.mysema.rdf:rdfbean-guice:1.3.2,0.169808071126
org.sonatype.nexus:nexus-app:1.3.2,0.169813991814201
org.sonatype.nexus:nexus-indexer:1.2.2,0.169817089969514
com.yammer.dropwizard:dropwizard-core:0.4.4,0.169818951146135
org.apache.maven.shared:maven-plugin-testing-harness:1.1,0.169819785011189
org.sonatype.sisu.inject:guice-plexus-shim:2.3.0,0.169820455563971
org.eclipse.jetty:jetty-server:7.0.1.v20091125,0.169831646241521
com.sun.xml.ws:jaxws-rt:2.2.2-promoted-b04,0.169836218127368
org.wicketstuff.scala:sample:1.5-RC1,0.169843092562103
it.tidalwave.northernwind:it-tidalwave-northernwind-core:1.0.4,0.169845202371172
org.springframework:spring-context:2.0.2,0.169851659978359
org.seleniumhq.selenium:selenium-htmlunit-driver:2.24.1,0.169852889823567
org.apache.tapestry:tapestry-core:5.2.1,0.169856415160992
org.jboss.weld:weld-osgi-bundle:1.1.4.Final,0.169866604044679
org.fusesource.fabric:fabric-cxf:7.1.0.fuse-047,0.16987076611356
org.eclipse.jetty:jetty-security:7.6.7.v20120910,0.16987076611356
org.nuiton:nuiton-utils:2.1,0.169885299620376
org.codehaus.enunciate:enunciate-integration-xfire-rest:1.10-RC1,0.16988634629426
org.codehaus.sonar:sonar-core:2.11-RC2,0.169886743139855
org.kuali.rice:rice-krad-web-framework:2.2.0,0.169892515660998
org.eclipse.jetty:jetty-continuation:7.5.4.v20111024,0.169896081310556
org.eclipse.jetty:jetty-http:7.5.4.v20111024,0.169911767092963
org.ow2.util:util-log:1.0.16,0.169912409001702
com.google.oauth-client:google-oauth-client-extensions:1.5.0-beta,0.169913182885048
org.eclipse.jetty:jetty-http:7.6.7.v20120910,0.169923574914329
org.eclipse.jetty:jetty-io:7.6.7.v20120910,0.169923574914329
org.seleniumhq.selenium:selenium-htmlunit-driver:2.21.0,0.169928541469365
org.eclipse.jetty:jetty-security:7.5.4.v20111024,0.169930590031851
org.pustefixframework.maven.plugins:pustefix-webservice-plugin:0.18.0,0.169936626479166
com.sun.jersey.contribs:jersey-multipart:1.8,0.169938618613886
org.springframework:spring-hibernate3:2.0,0.169947410025691
org.apache.portals.jetspeed-2:jetspeed-serializer:2.2.2,0.169952361343335
com.proofpoint.platform:sample-server:0.55,0.169959327755484
org.sonatype.nexus:guice-nexus-scanners:1.6.0,0.169963968111016
org.sakaiproject.samigo:samigo-qti:2.9.0-b03,0.169966530755604
org.ow2.util:util-plan-schemas:1.0.16,0.169972331943836
poi:poi:2.5.1-final-20040804,0.169975998576001
org.xwiki.commons:xwiki-commons-component-api:3.5.1,0.169986826800269
org.xwiki.commons:xwiki-commons-component-api:4.1-milestone-1,0.169991009675578
com.cedarsoft.db:async:1.0.0,0.16999635318387
org.jvnet.hudson.plugins:svn-tag:1.0,0.170000578629651
org.dspace:dspace-xmlui-api:1.5.2,0.17000309420245
org.codehaus.sonar:sonar-core-maven-plugin:1.1,0.170004053477052
org.codehaus.plexus:plexus-utils:1.5.15,0.170022362915066
com.sun.jersey.samples:atompub-contacts-server:1.4-ea03,0.170038750762032
org.springframework:spring-orm:3.1.0.RELEASE,0.170040403741238
com.sun.jersey.samples.atompub-contacts:atompub-contacts-server:1.5-ea05,0.170042336083725
com.sun.jersey.samples.atompub-contacts:atompub-contacts-server:1.5-ea07,0.170042336083725
org.kohsuke.stapler:stapler-jelly:1.100,0.1700456980167
org.mortbay.jetty:jetty:6.1.19,0.170049868965313
com.sun.jersey:jersey-atom:1.12,0.170056918861778
org.jboss.weld:weld-osgi-bundle:1.0.0-SP4,0.170083483448093
org.eclipse.jetty:jetty-continuation:7.6.7.v20120910,0.170087603381783
org.eclipse.jetty:jetty-util:7.6.7.v20120910,0.170087603381783
org.eclipse.jetty:jetty-server:7.6.7.v20120910,0.170087707500974
org.codehaus.woodstox:wstx-asl:3.2.0,0.170091902648643
org.commonjava.util:configuration-api:0.3,0.170094638565755
javax.xml.bind:jaxb-api:2.2.7,0.170096680511971
org.jboss.aop:jboss-aop:2.1.0.CR3,0.170097099467274
org.apache.maven.reporting:maven-reporting-exec:1.0.1,0.170100699675573
stax:stax-api:1.0,0.170101487621053
org.fusesource.scalate:scalate-guice:1.4.0,0.170104733902456
org.kuali.rice:rice-krad-web-framework:2.0.0-rc4,0.1701156027794
org.apache.geronimo.specs:geronimo-j2ee-connector_1.5_spec:2.0.0,0.170123219106896
org.apache.archiva:archiva-repository-layer:1.3.2,0.170124658145541
com.framework-x:framework-x:1.0-alpha-2,0.17013336864119
io.airlift:http-server:0.65,0.170135158429182
org.apache.archiva:archiva-xml-tools:1.2.1,0.170137567796004
org.mortbay.jetty:jetty:6.1.5,0.170139286154401
xml-apis:xml-apis:1.4.01,0.170149394377977
org.apache.tuscany.sca:tuscany-databinding:1.5,0.170157960181133
org.seleniumhq.selenium:selenium-htmlunit-driver:2.23.1,0.170164538932117
org.dspace.dependencies.cocoon:dspace-cocoon-servlet-service-impl:1.0.1,0.170167648750397
org.trailsframework:trails-hibernate:1.1,0.170171487510551
com.google.code.plsqlgateway:plsqlgateway-core:1.9,0.170172179937479
org.apache.openjpa:openjpa-kernel:2.0.0-M3,0.170174787270053
org.seleniumhq.selenium:selenium-htmlunit-driver:2.25.0,0.170193009872088
com.dp4j:dp4j:1.0,0.170202583091913
org.sonatype.nexus:nexus-indexer:1.0.0,0.170207375227333
org.jvnet.hudson.main:remoting:1.353,0.170225349586112
org.jvnet.hudson.main:cli:1.353,0.170225349586112
org.jvnet.hudson.main:remoting:1.352,0.170225349586112
org.jvnet.hudson.main:cli:1.352,0.170225349586112
com.healthmarketscience.common:common-util:1.0.2,0.17022659703203
classworlds:classworlds:1.1,0.170232680761093
com.google.web.bindery:requestfactory-server:2.4.0,0.170233187343562
com.sun.grizzly.contribs:grizzly-servlet-deployer:1.9.9,0.170235764900361
org.ow2.jasmine:deployme-api:1.2.0,0.170251211800612
com.sun.jersey:jersey-server:1.1.5,0.170256486014746
org.kohsuke.stapler:stapler-adjunct-timeline:1.1,0.170261949745062
org.jvnet.hudson:memory-monitor:1.2,0.170261949745062
net.java.dev.jna:jna:3.2.4,0.170261949745062
net.java.sezpoz:sezpoz:1.5,0.170261949745062
org.apache.tuscany.sca:tuscany-core:2.0-Beta1,0.170262328354947
org.apache.geronimo.modules:geronimo-util:1.2-beta,0.170273387290893
org.jxta.platform:jxta:2.3.6,0.170278440292714
org.glassfish.metro:soaptcp-api:2.1.2-b01,0.170281242613206
org.apache.jackrabbit:jackrabbit-core:2.2.8,0.170287980082967
org.springframework.data:spring-data-jpa:1.1.0.RELEASE,0.170295211867956
org.codehaus.plexus:plexus-container-default:1.5.5,0.170311483886675
com.sun.grizzly:grizzly-servlet-deployer:1.9.14,0.170319808326574
org.apache.cxf:cxf-rt-bindings-soap:2.2.2,0.17032182498297
br.com.caelum.vraptor:vraptor-simplemail:1.2.3,0.170328459275796
net.liftweb:lift-webkit:1.1-M7,0.170345050962245
org.ow2.jasmine:deployme-api:1.1.0,0.170346148131274
org.xwiki.commons:xwiki-commons-component-api:4.1,0.170348371635713
org.sonatype.nexus:nexus-indexer:1.0.2,0.170351043866108
org.springframework:spring-jms:3.1.3.RELEASE,0.170357166747407
org.jboss.weld:weld-core:1.1.2.AS7,0.170360062235934
org.apache.cxf:cxf-rt-transports-http-jetty:2.2.3,0.170368145573745
net.sf.json-lib:json-lib:2.2.3,0.170370609760354
commons-jxpath:commons-jxpath:1.2,0.170381819226677
me.soliveirajr:menta-log:1.1.0,0.170390032457428
javax.xml.bind:jsr173_api:1.0,0.170391336646052
org.springframework:spring-web:3.1.3.RELEASE,0.170394606389094
org.apache.poi:poi-ooxml:3.8-beta5,0.170406342432641
org.apache.isis.security:ldap:0.2.0-incubating,0.170407940871151
org.apache.isis.security:dflt:0.2.0-incubating,0.170407940871151
mx4j:mx4j-tools:3.0.1,0.170408571897868
org.apache.archiva:archiva-consumer-api:1.2.1,0.170426092343167
org.apache.jackrabbit:jackrabbit-jcr-server:2.1.6,0.170436095272294
xalan:xalan:2.6.0,0.170439007083855
org.sonatype.sisu:sisu-guice:2.1.7,0.170441964080134
org.codehaus.plexus:plexus-container-default:1.0-beta-3.0.6,0.170450912582255
net.liftweb:lift-machine:1.1-M3,0.170455066903137
org.apache.camel:camel-example-management:2.3.0,0.170470323414084
net.sf.jguard:jguard-jee-extras:1.0.2,0.170478347049278
org.eclipse.jetty:jetty-server:7.2.2.v20101205,0.170479290241531
org.codehaus.enunciate:enunciate-core-rt:1.13-RC1,0.170480780269493
org.apache.maven.reporting:maven-reporting-impl:2.1,0.170481767207475
com.cedarsoft.commons.history:core:4.0.1,0.170481838509047
net.java.dev.jna:jna:3.0.9,0.170484155245533
com.sun.akuma:akuma:1.1,0.170484155245533
openejb:openejb-pkgen-builder:2.1,0.170484501859711
org.apache.aries.blueprint:org.apache.aries.blueprint:0.2-incubating,0.170492888201675
com.sun.xml.ws:jaxws-rt:2.1.4,0.170495033350431
org.codehaus.enunciate:enunciate-spring-app-rt:1.10-RC1,0.170498255317555
javax.xml.ws:jaxws-api:2.2.6,0.170500722996654
xom:xom:1.0,0.170501893292873
org.perf4j:perf4j:0.9.5,0.170502788227838
org.aspectj:aspectjrt:1.6.10,0.170508687766509
org.apache.directory.installers:apacheds-installers:1.5.4,0.170511954024743
org.wicketstuff:openlayers-examples:1.4.17,0.170513235578761
org.jvnet.hudson:crypto-util:1.0,0.170534632246537
org.jruby.ext.posix:jna-posix:1.0.3,0.170534632246537
org.jvnet.hudson:trilead-ssh2:build212-hudson-5,0.170534632246537
org.jvnet.hudson:annotation-indexer:1.2,0.170534632246537
org.jvnet.hudson:task-reactor:1.1,0.170534632246537
org.jvnet.hudson:activation:1.1.1-hudson-1,0.170534632246537
org.jvnet.winp:winp:1.14,0.170534632246537
com.sun.akuma:akuma:1.2,0.170534632246537
org.jvnet.robust-http-client:robust-http-client:1.0,0.170534632246537
org.jvnet.localizer:localizer:1.9,0.170541669781025
org.apache.cxf:cxf-rt-frontend-jaxrs:2.4.0,0.170557061272578
org.jencks:jencks:2.1,0.170560051188894
org.jvnet.localizer:localizer:1.10,0.170563389514283
org.sonatype.sisu.inject:guice-plexus-shim:2.1.1,0.170572862709119
org.eobjects.metamodel:MetaModel-excel:1.7.1,0.170573740714216
org.springframework.amqp:spring-rabbit:1.0.0.RELEASE,0.170576843263306
org.dspace:dspace-oai-api:1.7.0-rc2,0.1706004534215
org.hibernate:hibernate-validator:4.2.0.Beta1,0.17060333655061
org.xwiki.commons:xwiki-commons-component-api:4.2-milestone-1,0.17060709990219
org.springframework:spring-dao:2.0.1,0.170607609354952
org.jvnet.hudson:xstream:1.3.1-hudson-5,0.170607782768301
org.kohsuke.stapler:stapler-jelly:1.107,0.170617009069251
org.springframework:spring-context:2.0.1,0.17062680576485
org.mortbay.jetty:jetty-runner:7.4.2.v20110526,0.170629474121245
org.apache.struts:struts2-core:2.2.1.1,0.170630137576388
org.apache.wicket:wicket-ioc:6.0.0-beta3,0.170644397207024
org.apache.shindig:shindig-social-api:1.1-BETA5-incubating,0.170654042785897
org.apache.directory.shared:shared-ldap-model:1.0.0-M5,0.170657850607822
net.thucydides:thucydides-junit:0.9.0-alpha-3,0.17065847432182
org.geomajas:geomajas-impl:1.9.0,0.170672445924526
net.thucydides:thucydides-jbehave-plugin:0.9.0-RC2,0.170675330139278
com.cedarsoft.business:db:1.0.1,0.170683358805808
com.sun.xml.stream:sjsxp:1.0.1,0.170683818959167
org.apache.portals.jetspeed-2:jetspeed-page-manager:2.2.2,0.170683954751444
org.codehaus.woodstox:wstx-asl:3.2.6,0.170684684802004
org.apache.maven:maven-script-ant:2.0.10,0.170685640594359
classworlds:classworlds:1.1-alpha-2,0.170691879997794
org.kuali.maven.common:maven-kuali-common:1.2.8,0.170699397995335
org.apache.cxf:cxf-rt-frontend-jaxws:2.2.11,0.170704971331941
org.kuali.student.security:ks-sts:1.2-M2,0.170710318755201
com.sun.jersey:jersey-server:1.8,0.170711642142274
org.codehaus.plexus:plexus-component-annotations:1.2.1,0.170717650191351
org.trailsframework:trails-core:1.1,0.170735643720413
org.apache.maven.wagon:wagon-webdav:1.0-beta-2,0.170747408448971
com.sun.grizzly:grizzly-cometd-webserver:1.9.18-k,0.170755911338675
org.mongodb:mongo-java-driver:2.3,0.170756849502153
org.apache.ws.xmlschema:xmlschema-core:2.0.3,0.170760317472116
org.apache.cxf:cxf-rt-ws-security:2.3.8,0.170761431092202
org.vert-x:vertx-core:1.2.1.final,0.170762071828244
asm:asm:3.2,0.170767083780516
org.apache.maven.reporting:maven-reporting-impl:2.0.4.1,0.170769636224168
antlr:antlr:2.7.5,0.170769667364676
org.apache.wicket:wicket:1.4.10,0.170770947989241
org.apache.ws.security:wss4j:1.6.6,0.170781989193891
org.codehaus.plexus:plexus-component-api:1.0-alpha-22,0.170784529055365
org.bouncycastle:bcprov-jdk16:1.46,0.170788364840246
org.apache.karaf:apache-karaf:2.1.1,0.170789354277254
org.linkedin:org.linkedin.glu.utils:4.3.0,0.170815810647618
org.apache.openjpa:openjpa-lib:1.0.2,0.170823591398632
javax.jcr:jcr:2.0,0.170824946935039
com.rabbitmq:rabbitmq-client:1.3.0,0.170828890577406
org.apache.cassandra:cassandra-all:0.7.0,0.170836364542445
org.linkedin:org.linkedin.glu.utils:4.3.1,0.170837247883574
org.apache.cxf:cxf-api:2.4.8,0.170858439275439
javax.xml.ws:jaxws-api:2.2,0.170860948756867
org.apache.poi:poi-ooxml:3.8,0.170863069967735
jakarta-regexp:jakarta-regexp:1.4,0.170863607537082
commons-primitives:commons-primitives:1.0,0.170866660031429
org.springframework:spring-aop:3.0.4.RELEASE,0.170867565113559
org.apache.oodt:cas-workflow:0.3,0.170872769329403
xfire:xfire-demo:0.1,0.1708864044779
org.apache.camel:camel-jms:2.3.0,0.170887001447727
org.xwiki.commons:xwiki-commons-component-api:3.5,0.170889282148075
org.springframework:spring-oxm:3.1.3.RELEASE,0.170889646826411
commons-io:commons-io:2.0,0.170902851809841
org.apache.maven:maven-project:2.0,0.17090615807295
org.apache.camel:camel-jms:2.0.0,0.170910198178686
net.jangaroo:properties-compiler:0.8.6,0.170919409984782
org.sonatype.spice.inject:guice-patches:2.1.5,0.170920231055138
org.apache.ws.commons.util:ws-commons-util:1.0.2,0.170924663648537
org.apache.myfaces.core:myfaces-impl:1.1.2,0.170926391513981
javax.xml.ws:jaxws-api:2.2.3,0.170934677592831
