artifact,community
org.glassfish.common:container-common:3.0.1-b16,23983
org.glassfish.common:glassfish-naming:3.0.1-b16,23984
org.glassfish.security:security:3.0.1-b16,23985
org.glassfish:javax.security.jacc:3.0.1-b16,23986
org.glassfish.ejb:ejb-internal-api:3.0.1-b16,23987
org.glassfish.external:ldapbp-repackaged:3.0.1-b16,23988
org.glassfish.connectors:connectors-internal-api:3.0.1-b16,23989
org.glassfish.web:web-gui-plugin-common:3.0.1-b16,23990
org.glassfish.core:kernel:3.0.1-b16,23991
org.glassfish.security:websecurity:3.0.1-b16,23992
org.glassfish:javax.security.auth.message:3.0.1-b16,23993
org.glassfish.deployment:deployment-javaee-full:3.0.1-b16,23994
org.glassfish:javax.enterprise.deploy:3.0.1-b16,23995
org.jboss.weld:weld-osgi-bundle:1.0.1-SP1,23996
org.ow2.jonas:jonas-generators-wsgen:5.1.4,23997
org.ow2.jonas:jonas-generators-base:5.1.4,23998
org.ow2.jonas.osgi:xmlbeans:5.1.4,23999
org.ow2.jonas:eclipse-compiler:5.1.4,24000
org.wicketstuff:wicketstuff-flot:6.0.0-beta3,24001
org.jbehave.web:jbehave-web-distribution:3.0-rc2,24002
org.jbehave.web:jbehave-web-io:3.0-rc2,24003
org.jbehave.web:jbehave-web-selenium:3.0-rc2,24004
org.seleniumhq.selenium.client-drivers:selenium-java-client-driver:1.0.2,24005
org.jbehave.web:jbehave-web-runner:3.0-rc2,24006
org.apache.wicket:wicket-guice:1.4.10,24007
org.apache.wicket:wicket-ioc:1.4.10,24008
org.apache.wicket:wicket-velocity:1.4.10,24009
org.jbehave:jbehave-core:3.0,24010
net.conquiris:conquiris-lucene:3.5.5,24011
org.apache.lucene:lucene-queries:3.5.0,24012
net.conquiris:conquiris-schema:3.5.5,24013
org.jbehave.site:jbehave-site:2.0.1,24014
org.eclipse.jetty:jetty-jndi:8.0.3.v20111011,24015
org.mortbay.jetty:repository:7.1.0.RC0,24016
com.atomikos:atomikos-util:3.5.5,24017
com.atomikos:transactions-api:3.5.5,24018
com.atomikos:transactions:3.5.5,24019
com.atomikos:transactions-jdbc:3.5.5,24020
com.atomikos:transactions-jta:3.5.5,24021
org.jvnet.hyperjaxb2:hyperjaxb2-hibernate-mapping:0.6.1,24022
net.jangaroo:jangaroo-utils:1.0.0,24023
it.tidalwave.northernwind:it-tidalwave-northernwind-core-filesystem-basic:1.0.24,24024
it.tidalwave.northernwind:it-tidalwave-northernwind-core:1.0.25,24025
it.tidalwave.northernwind:it-tidalwave-role-spring:1.0.24,24026
org.dspace.modules:sword:1.7.1,24027
org.dspace:dspace-sword-webapp:1.7.1,24028
org.dspace:dspace-sword-api:1.7.1,24029
org.dspace:dspace-api:1.7.1,24030
org.dspace:dspace-services-impl:2.0.3,24031
org.dspace:dspace-discovery-provider:1.7.1,24032
postgresql:postgresql:8.1-408.jdbc3,24033
com.sun.grizzly.samples:grizzly-cometd-chat:1.9.19-beta1,24034
org.sonatype.sisu.inject:guice-plexus-shim:2.2.0,24035
org.sonatype.sisu:sisu-guice:2.9.5,24036
org.sonatype.sisu.inject:guice-bean-reflect:2.2.0,24037
org.sonatype.sisu.inject:guice-bean-inject:2.2.0,24038
org.sonatype.sisu.inject:guice-bean-locators:2.2.0,24039
org.sonatype.sisu.inject:guice-bean-binders:2.2.0,24040
org.sonatype.sisu.inject:guice-bean-scanners:2.2.0,24041
org.sonatype.sisu.inject:guice-bean-converters:2.2.0,24042
org.sonatype.sisu.inject:guice-plexus-metadata:2.2.0,24043
org.sonatype.sisu.inject:guice-plexus-converters:2.2.0,24044
org.sonatype.sisu.inject:guice-plexus-locators:2.2.0,24045
org.sonatype.sisu.inject:guice-plexus-binders:2.2.0,24046
org.sonatype.sisu.inject:guice-plexus-scanners:2.2.0,24047
org.eclipse.jetty.tests:test-loginservice:9.0.0.M3,24048
org.eclipse.jetty:jetty-server:9.0.0.M3,24049
org.eclipse.jetty:jetty-http:9.0.0.M3,24050
org.eclipse.jetty:jetty-io:9.0.0.M3,24051
org.eclipse.jetty:jetty-webapp:9.0.0.M3,24052
org.eclipse.jetty:jetty-xml:9.0.0.M3,24053
org.eclipse.jetty:jetty-util:9.0.0.M3,24054
org.eclipse.jetty:jetty-servlet:9.0.0.M3,24055
org.eclipse.jetty:jetty-client:9.0.0.M3,24056
org.eclipse.jetty:jetty-security:9.0.0.M3,24057
com.googlecode:kryo:1.04,24058
com.googlecode:reflectasm:1.01,24059
com.googlecode:minlog:1.2,24060
org.openengsb.docs:openengsb-docs-manual:1.2.0.RC2,24061
com.sun.grizzly:grizzly-nio-framework:1.9.47,24062
com.sun.grizzly:grizzly-framework:1.9.47,24063
com.sun.grizzly:grizzly-utils:1.9.47,24064
com.sun.grizzly:grizzly-lzma:1.9.47,24065
de.matrixweb.smaller:javascript:0.5.3,24066
de.matrixweb.smaller:common:0.5.3,24067
de.matrixweb.osgi.wrapped:osgi-wrapped-rhino:1.7R4,24068
org.hibernate:hibernate-jpamodelgen:1.0.0.Final,24069
com.googlecode.rocoto:rocoto-parent:3.1,24070
de.huxhorn.sulky:de.huxhorn.sulky.stax:0.9.3,24071
org.atmosphere:atmosphere-runtime:0.9.0.RC1,24072
org.atmosphere:atmosphere-compat-jbossweb:0.9.0.RC1,24073
org.atmosphere:atmosphere-compat-weblogic:0.9.0.RC1,24074
org.atmosphere:atmosphere-compat-tomcat7:0.9.0.RC1,24075
org.atmosphere:atmosphere-compat-jetty:0.9.0.RC1,24076
org.atmosphere:atmosphere-compat-tomcat:0.9.0.RC1,24077
net.sf.jguard:jguard-jee-extras:1.0.2,24078
javax.servlet:jstl:1.0.3,24079
net.sf.jguard:jguard-core:1.0.2,24080
net.sf.jguard:jguard-jee:1.0.2,24081
taglibs:standard:1.0.3,24082
net.sf.jguard:jguard-ext:1.0.2,24083
bouncycastle:bcprov-jdk14:129,24084
jaxen:jaxen:1.1-beta-6,24085
jcaptcha:jcaptcha-all:1.0-RC2.0.1,24086
net.sf.jguard:jguard-ext-java-5:1.0.2,24087
uk.ltd.getahead:dwr:1.1.1,24088
org.mortbay.jetty:jetty-logback:8.0.0.v20110901,24089
net.databinder:unfiltered-uploads_2.9.1:0.6.1,24090
net.databinder:unfiltered-filter_2.9.1:0.6.1,24091
org.neo4j:neo4j-graphviz:1.4.2,24092
org.kohsuke.stapler:stapler:1.144,24093
org.hornetq:hornetq-jms:2.2.0.QA3,24094
com.jayway.android.robotium:robotium-solo:1.1.1,24095
org.apache.camel:camel-servlet:2.9.5,24096
org.apache.camel:camel-core:2.9.5,24097
org.apache.camel:camel-http:2.9.5,24098
org.glassfish.deployment:sun-as-jsr88-dm:3.0-b57,24099
org.glassfish.deployment:deployment-javaee-core:3.1-b25,24100
com.sun.enterprise:hk2-maven-plugin:1.0.24,24101
com.sun.enterprise:hk2-maven:1.0.24,24102
com.sun.enterprise:hk2-core:1.0.24,24103
com.sun.enterprise:hk2-dependency-verifier:1.0.24,24104
com.sun.enterprise:osgi-adapter:1.0.24,24105
com.sun.enterprise:test-harness:1.0.24,24106
com.sun.enterprise:config-generator:1.0.24,24107
com.sun.enterprise:config:1.0.24,24108
com.sun.enterprise:auto-depends-plugin:1.0.24,24109
com.sun.enterprise:auto-depends:1.0.24,24110
org.glassfish.hk2.external:asm-all-repackaged:1.0.24,24111
org.neo4j:neo4j-advanced:1.4.2,24112
org.neo4j:neo4j-community:1.4.2,24113
org.neo4j:neo4j-lucene-index:1.4.2,24114
org.neo4j:neo4j-graph-algo:1.4.2,24115
org.neo4j:neo4j-graph-matching:1.4.2,24116
org.neo4j:neo4j-cypher:1.4.2,24117
org.neo4j:neo4j-jmx:1.4.2,24118
org.neo4j:neo4j-management:1.4.2,24119
org.apache.geronimo.buildsupport:buildsupport:3.0.0,24120
milyn:milyn-smooks-servlet:0.1.1,24121
org.glassfish.packager:glassfish-common-tmp:3.0.1-b11,24122
org.glassfish.common:annotation-framework:3.0.1-b11,24123
org.glassfish.common:container-common:3.0.1-b11,24124
org.glassfish.common:glassfish-api:3.0.1-b11,24125
org.glassfish.common:internal-api:3.0.1-b11,24126
org.glassfish.common:common-util:3.0.1-b11,24127
org.glassfish.admin:config-api:3.0.1-b11,24128
org.glassfish.admin:admin-util:3.0.1-b11,24129
org.glassfish.security:security:3.0.1-b11,24130
org.glassfish.external:ldapbp-repackaged:3.0.1-b11,24131
org.glassfish.common:glassfish-naming:3.0.1-b11,24132
org.glassfish.deployment:dtds:3.0.1-b11,24133
org.glassfish.deployment:schemas:3.0.1-b11,24134
org.glassfish.extras:osgi-container:3.0.1-b11,24135
org.glassfish.extras:grizzly-container:3.0.1-b11,24136
org.glassfish.admin:monitoring-core:3.0.1-b11,24137
org.glassfish.common:stats77:3.0.1-b11,24138
org.glassfish.flashlight:flashlight-framework:3.0.1-b11,24139
org.glassfish.flashlight:flashlight-agent:3.0.1-b11,24140
org.glassfish.ejb:ejb-internal-api:3.0.1-b11,24141
org.glassfish.connectors:connectors-internal-api:3.0.1-b11,24142
org.glassfish.transaction:transaction-internal-api:3.0.1-b11,24143
org.glassfish:javax.ejb:3.0.1-b11,24144
org.glassfish.orb:orb-connector:3.0.1-b11,24145
org.glassfish.admin:cli-optional:3.0.1-b11,24146
org.glassfish.admin:admin-cli:3.0.1-b11,24147
org.glassfish.core:glassfish:3.0.1-b11,24148
org.glassfish.admin:server-mgmt:3.0.1-b11,24149
org.glassfish.admin:launcher:3.0.1-b11,24150
org.glassfish.admin:admin-core:3.0.1-b11,24151
org.glassfish.admin:cli-framework:3.0.1-b11,24152
org.glassfish.common:amx-core-impl:3.0.1-b11,24153
org.glassfish.common:amx-core:3.0.1-b11,24154
org.glassfish.common:glassfish-mbeanserver:3.0.1-b11,24155
org.glassfish.external:jmxremote_optional-repackaged:3.0.1-b11,24156
org.glassfish.common:amx-config-impl:3.0.1-b11,24157
org.glassfish.common:amx-config:3.0.1-b11,24158
org.glassfish.common:amx-ext-impl:3.0.1-b11,24159
org.glassfish.core:kernel:3.0.1-b11,24160
org.glassfish.appclient.server:appclient-server-core:3.0.1-b11,24161
org.glassfish.appclient.server:appclient-connector:3.0.1-b11,24162
org.glassfish.common:amx-j2ee-impl:3.0.1-b11,24163
org.glassfish.common:amx-j2ee:3.0.1-b11,24164
org.glassfish:javax.management.j2ee:3.0.1-b11,24165
org.glassfish.deployment:deployment-common:3.0.1-b11,24166
org.glassfish.external:asm-all-repackaged:3.0.1-b11,24167
org.glassfish.deployment:dol:3.0.1-b11,24168
org.glassfish:javax.servlet:3.0.1-b11,24169
org.glassfish:javax.annotation:3.0.1-b11,24170
org.glassfish:javax.transaction:3.0.1-b11,24171
org.glassfish:javax.enterprise.deploy:3.0.1-b11,24172
org.glassfish:javax.resource:3.0.1-b11,24173
org.glassfish.deployment:deployment-client:3.0.1-b11,24174
org.glassfish.deployment:deployment-javaee-core:3.0.1-b11,24175
org.glassfish.deployment:deployment-autodeploy:3.0.1-b11,24176
org.glassfish.deployment:deployment-admin:3.0.1-b11,24177
org.glassfish.security:security-all:3.0.1-b11,24178
org.glassfish.security:inmemory.jacc.provider:3.0.1-b11,24179
org.glassfish:javax.security.auth.message:3.0.1-b11,24180
org.glassfish:javax.security.jacc:3.0.1-b11,24181
org.glassfish.external:ant:3.0.1-b11,24182
org.glassfish.extras:glassfish-embedded-shell-frag:3.0.1-b11,24183
org.glassfish.extras:javaee-frag:3.0.1-b11,24184
org.glassfish.extras:appserv-rt-frag:3.0.1-b11,24185
org.glassfish.packager:glassfish-corba-base:3.0.1-b11,24186
org.glassfish.packager:glassfish-grizzly-full:3.0.1-b11,24187
org.glassfish.packager:glassfish-nucleus:3.0.1-b11,24188
org.glassfish.osgi-platforms:equinox:3.0.1-b11,24189
org.glassfish.core:glassfish-extra-jre-packages:3.0.1-b11,24190
org.glassfish.core:api-exporter:3.0.1-b11,24191
org.glassfish.branding:branding:3.0.1-b11,24192
org.glassfish.common:glassfish-ee-api:3.0.1-b11,24193
org.glassfish.packager:nucleus-base:3.0.1-b11,24194
org.glassfish.flashlight:flashlight-extra-jdk-packages:3.0.1-b11,24195
org.glassfish.common:btrace-jars:3.0.1-b11,24196
org.glassfish.packager:glassfish-grizzly:3.0.1-b11,24197
org.glassfish.packager:glassfish-hk2:3.0.1-b11,24198
org.glassfish.packager:felix:3.0.1-b11,24199
org.glassfish.osgi-platforms:felix:3.0.1-b11,24200
org.glassfish.core:core:3.0.1-b16,24201
org.neo4j:neo4j-udc:0.1-1.2.M04,24202
org.neo4j:neo4j-kernel:1.2-1.2.M04,24203
com.sun.electric:electric-movie-api:1.0,24204
org.codehaus.service-conduit:sca4j-extension-binding-parent-pom:0.9.3,24205
org.apache.jackrabbit:jackrabbit-spi2dav:2.2.7,24206
org.apache.jackrabbit:jackrabbit-webdav:2.2.7,24207
org.scala-tools.sxr:sxr_2.7.4:0.2.3,24208
org.scala-lang:scala-compiler:2.7.4,24209
org.parallelj:parallelj-core:0.2.0,24210
geronimo-spec:geronimo-spec-j2ee-management:1.0-M1,24211
org.apache.servicemix:servicemix-snmp:2009.01,24212
org.apache.servicemix:servicemix-shared:2009.01,24213
org.apache.servicemix:servicemix-common:2009.01,24214
org.apache.servicemix:servicemix-soap:2009.01,24215
org.apache.servicemix:servicemix-soap2:2009.01,24216
org.snmp4j:snmp4j:1.8.1,24217
org.geomajas.plugin:geomajas-plugin-geocoder:1.1.0,24218
org.geonames:geonames-ws:1.0.4,24219
org.geotools:gt-api:2.6.3,24220
org.geotools:gt-referencing:2.6.3,24221
org.geotools:gt-metadata:2.6.3,24222
org.ow2.orchestra.designer:designer-flex-model:4.9.0-M3,24223
com.adobe.flex.framework:playerglobal:3.5.0.12683,24224
com.adobe.flex.framework:framework:3.5.0.12683,24225
org.graniteds:granite-swc:2.2.0.GA,24226
org.ow2.jasmine.kerneos:kerneos-login-server:1.2.1-M5,24227
org.eobjects.metamodel:MetaModel-excel:1.7.4,24228
org.eobjects.metamodel:MetaModel-querypostprocessor:1.7.4,24229
org.eobjects.metamodel:MetaModel-core:1.7.4,24230
org.apache.cxf:cxf-http-basic:2.0.8,24231
org.mortbay.jetty:jetty-setuid-java:7.6.5.v20120716,24232
org.eclipse.jetty:jetty-server:7.6.5.v20120716,24233
org.eclipse.jetty:jetty-continuation:7.6.5.v20120716,24234
org.eclipse.jetty:jetty-http:7.6.5.v20120716,24235
org.eclipse.jetty:jetty-io:7.6.5.v20120716,24236
org.eclipse.jetty:jetty-util:7.6.5.v20120716,24237
org.apache.tuscany.sca:tuscany-extensibility-equinox:2.0-M5,24238
org.apache.servicemix.specs:org.apache.servicemix.specs.jbi-api-1.0:1.6.0,24239
xmlbeans:xmlpublic:2.1.0,24240
xmlbeans:xbean:2.1.0,24241
org.apache.karaf.deployer:org.apache.karaf.deployer.blueprint:2.1.2,24242
org.apache.geronimo.framework:geronimo-deploy-jsr88-bootstrapper:2.1.4,24243
org.ow2.jasmine.rules:jasmine-selfmanagement-rules-cluster-cmi-common:1.2.1,24244
org.ow2.jasmine.rules:jasmine-selfmanagement-rules-cluster-api:1.2.1,24245
org.eclipse.birt.runtime:org.apache.commons.logging:1.0.4.v201101211617,24246
org.glassfish.deployment:deployment:3.0-Preview,24247
net.sourceforge.cardme:cardme:0.4.0-B3,24248
net.sf.ehcache:ehcache-core:2.4.4,24249
org.glassfish.hk2:hk2-dependency-visualizer:2.1.7,24250
net.liftweb:lift-widgets_2.8.0:2.2-RC6,24251
org.sonatype.sisu.inject:guice-grapher:2.9.1,24252
org.sonatype.sisu.inject:guice-assistedinject:2.9.1,24253
org.sonatype.sisu.inject:guice-multibindings:2.9.1,24254
org.sonatype.sisu.inject:cglib:2.2.1,24255
org.jclouds.api:openstack-keystone:1.5.0-beta.6,24256
org.codehaus.plexus:plexus-component-api:1.0-alpha-14,24257
com.google.api-client:google-api-client:1.10.3-beta,24258
com.google.oauth-client:google-oauth-client:1.10.1-beta,24259
com.google.http-client:google-http-client:1.10.3-beta,24260
org.jamon:jamon-doc:2011.10.17,24261
org.jamon:jamon-anttask:2.4.0,24262
org.jamon:jamon-stdlib:2.4.0,24263
org.jamon:jamon-processor:2.4.0,24264
org.jamon:jamon-api:2.3.0,24265
org.jamon:jamon-runtime:2.4.0,24266
org.jamon:jamon-junit:2.4.0,24267
ant-contrib:ant-contrib:1.0b2,24268
net.sf.doolin:doolin-bus:0.11,24269
net.sf.doolin:doolin-core:0.11,24270
net.sf.sido:sido:0.7.2,24271
net.sf.sido:sido-array:0.7.2,24272
net.sf.jstring:jstring:1.2,24273
org.ow2.cmi.osgi:cmi-examples:2.2.5,24274
org.apache.tomcat:servlet-api:6.0.26,24275
org.springframework.security:spring-security-parent:2.0.4,24276
org.sakaiproject.search:search-util:1.4.0-b06,24277
org.apache.fulcrum:fulcrum-localization:1.0.6,24278
com.ullink.gradle:gradle-ikvm-plugin:1.2,24279
org.eclipse.jetty.osgi:jetty-osgi-boot-jsp:8.1.1.v20120215,24280
org.eclipse.jetty:jetty-deploy:8.1.1.v20120215,24281
org.eclipse.jetty:jetty-webapp:8.1.1.v20120215,24282
org.eclipse.jetty:jetty-xml:8.1.1.v20120215,24283
org.eclipse.jetty:jetty-jsp:8.1.1.v20120215,24284
org.apache.whirr:whirr-cdh:0.6.0-incubating,24285
org.apache.whirr:whirr-hadoop:0.6.0-incubating,24286
org.apache.whirr:whirr-hbase:0.6.0-incubating,24287
org.apache.maven:apache-maven:3.0.3,24288
org.apache.maven:maven-embedder:3.0.3,24289
com.sun.grizzly:jsp-support:1.9.19-beta1,24290
org.codehaus.openxma:xmartclient:4.1.6,24291
org.codehaus.openxma:xmabootrt:1.12.0,24292
org.codehaus.openxma:xmacom:1.12.0,24293
org.codehaus.openxma:epbase:4.1.6,24294
org.glassfish.grizzly.samples:grizzly-websockets-chat:2.1.1,24295
org.glassfish.grizzly:grizzly-websockets:2.1.1,24296
org.jboss.deployers:jboss-deployers-core:2.2.0.M2,24297
org.jboss.deployers:jboss-deployers-core-spi:2.2.0.M2,24298
org.jboss:jboss-common-core:2.2.12.GA,24299
org.apache.camel:camel-gson:2.10.3,24300
org.apache.camel:camel-core:2.10.3,24301
com.sun.grizzly.samples:grizzly-cometd-bayeux:1.9.15,24302
org.codehaus.modello:modello-plugin-xpp3:1.0-alpha-22,24303
org.codehaus.modello:modello-plugin-xml:1.0-alpha-22,24304
org.codehaus.modello:modello-core:1.0-alpha-22,24305
org.kuali.rice:rice-dist:2.0.1,24306
org.apache.james:james-server-util:3.0-beta4,24307
org.codehaus.plexus.redback:redback-users-cached:1.0-alpha-2,24308
dentaku:dentaku-persistence-service:20050107.230834,24309
org.kohsuke.stapler:stapler:1.139,24310
maven-plugins:maven-springgraph-plugin:0.1,24311
org.apache.isis.viewer:isis-viewer-wicket-impl:1.0.0,24312
org.apache.isis.viewer:isis-viewer-wicket-ui:1.0.0,24313
org.apache.isis.core:isis-core-metamodel:1.0.0,24314
org.apache.isis.core:isis-core-applib:1.0.0,24315
org.apache.isis.viewer:isis-viewer-wicket-model:1.0.0,24316
org.apache.wicket:wicket-datetime:6.3.0,24317
org.apache.wicket:wicket-guice:6.3.0,24318
org.apache.wicket:wicket-ioc:6.3.0,24319
com.vaynberg.wicket.select2:wicket-select2:2.0,24320
org.apache.isis.core:isis-core-runtime:1.0.0,24321
org.apache.wicket:wicket-auth-roles:6.3.0,24322
com.google.inject:guice-parent:3.0,24323
org.hamcrest:hamcrest-library:1.3,24324
com.redhat.rhevm.api:rhevm-api-cli-hosts:0.9-milestone5.2,24325
com.redhat.rhevm.api:rhevm-api-mock-jaxrs:0.9-milestone5.2,24326
com.redhat.rhevm.api:rhevm-api:0.9-milestone5.2,24327
com.redhat.rhevm.api:rhevm-api-common-jaxrs:0.9-milestone5.2,24328
com.redhat.rhevm.api:rhevm-api-cli-base:0.9-milestone5.2,24329
org.codehaus.fabric3:fabric3-messaging:0.5,24330
it.tidalwave.netbeans:it-tidalwave-netbeans-licensepanel:1.0.22,24331
it.tidalwave.netbeans:it-tidalwave-netbeans-swing:2.13.47,24332
it.tidalwave.thesefoolishthings:it-tidalwave-util:1.10.34,24333
it.tidalwave.thesefoolishthings:it-tidalwave-util-logging:1.1.3,24334
org.ow2.easybeans:easybeans-example-messagedrivenbean:1.1.0-M2,24335
org.sonatype.sisu.inject:guice-throwingproviders:3.1.0,24336
org.sonatype.sisu:sisu-guice:3.1.0,24337
org.sonatype.sisu:sisu-guava:0.9.9,24338
org.apache.geronimo.plugins:dojo:2.1.5,24339
org.ow2.jasmine.monitoring:jasmine-eos-common-server:1.2.1-M5,24340
com.google.api.client:google-api-data-migration-v1:1.0.9-alpha,24341
org.apache.servicemix.bundles:org.apache.servicemix.bundles.xmlrpc-server:3.1.3_3,24342
org.kitchen-eel:json-schema-validator:1.3.3,24343
javax.mail:mailapi:1.4.3,24344
com.googlecode.libphonenumber:libphonenumber:5.1,24345
org.apache.myfaces.tobago:tobago-example-demo:1.0.30,24346
org.apache.myfaces.tobago:tobago-example-data:1.0.30,24347
org.apache.myfaces.tobago:tobago-theme-charlotteville:1.0.30,24348
org.apache.myfaces.tobago:tobago-theme-scarborough:1.0.30,24349
org.apache.myfaces.tobago:tobago-theme-speyside:1.0.30,24350
org.apache.myfaces.tobago:tobago-theme-richmond:1.0.30,24351
org.apache.myfaces.tobago:tobago-theme-standard:1.0.30,24352
org.apache.myfaces.tobago:tobago-core:1.0.30,24353
org.apache.myfaces.core:myfaces-api:1.1.8,24354
org.apache.myfaces.core:myfaces-impl:1.1.8,24355
org.mortbay.jetty.testwars:test-war-nativeaccess:7.4.1.v20110513,24356
org.codehaus.xfire:xfire-ws-security:1.2.6,24357
bouncycastle:bcprov-jdk15:133,24358
org.codehaus.xfire:xfire-core:1.2.6,24359
httpunit:httpunit:1.6.1,24360
org.mortbay.jetty:jetty:6.1.2rc0,24361
org.mortbay.jetty:jetty-util:6.1.2rc0,24362
org.mortbay.jetty:servlet-api-2.5:6.1.2rc0,24363
com.googlecode.flyway:flyway-ant:2.0.1,24364
com.googlecode.flyway:flyway-core:2.0.1,24365
org.eclipse.jetty:jetty-servlet:7.0.0.RC2,24366
org.eclipse.jetty:jetty-security:7.0.0.RC2,24367
org.eclipse.jetty:jetty-server:7.0.0.RC2,24368
org.eclipse.jetty:jetty-continuation:7.0.0.RC2,24369
org.eclipse.jetty:jetty-http:7.0.0.RC2,24370
org.eclipse.jetty:jetty-io:7.0.0.RC2,24371
org.eclipse.jetty:jetty-util:7.0.0.RC2,24372
org.codehaus.cargo:cargo-extensions-ant:1.3.1,24373
org.glassfish.metro:wssx-api:2.3-b24,24374
com.sun.istack:istack-commons-runtime:2.12,24375
com.sun.xml.ws:jaxws-rt:2.2.8-promoted-b131,24376
com.sun.xml.bind:jaxb-impl:2.2.7-b41,24377
com.sun.xml.messaging.saaj:saaj-impl:1.3.19,24378
com.sun.xml.stream.buffer:streambuffer:1.5,24379
org.apache.james:james-server-jcr:3.0-beta3,24380
org.apache.james:james-server-data-api:3.0-beta3,24381
org.apache.james:james-server-data-library:3.0-beta3,24382
org.apache.james:james-server-lifecycle-api:3.0-beta3,24383
org.apache.james:james-server-dnsservice-api:3.0-beta3,24384
org.apache.james:james-server-filesystem-api:3.0-beta3,24385
org.apache.james:james-server-core:3.0-beta3,24386
org.apache.james:apache-mailet-base:1.1,24387
org.apache.jackrabbit:jackrabbit-jcr-commons:2.2.5,24388
org.ow2.easybeans:easybeans-war-toplink-essentials:1.1.0-RC1,24389
org.ow2.easybeans:easybeans-jpa-toplink-essentials-dependency:1.1.0-RC1,24390
org.ow2.easybeans:easybeans-jpa-default-toplink-essentials:1.1.0-RC1,24391
org.ow2.easybeans:easybeans-ee-war:1.1.0-RC1,24392
org.ow2.easybeans:easybeans-all:1.1.0-RC1,24393
org.ow2.easybeans:easybeans-core:1.1.0-RC1,24394
org.ow2.easybeans:easybeans-deployable:1.1.0-RC1,24395
org.ow2.easybeans:easybeans-jacc-provider:1.1.0-RC1,24396
org.ow2.util:util-ee-deploy-impl:1.0.13,24397
org.ow2.util:util-archive-impl:1.0.13,24398
org.ow2.util:util-xml:1.0.13,24399
org.ow2.util:util-plan-deploy-api:1.0.13,24400
org.ow2.easybeans:easybeans-security:1.1.0-RC1,24401
org.ow2.easybeans:easybeans-transaction:1.1.0-RC1,24402
org.ow2.util:util-ee-metadata-ws-api:1.0.13,24403
org.ow2.util:util-event-impl:1.0.13,24404
org.ow2.util:util-jmx-impl:1.0.13,24405
org.ow2.easybeans:easybeans-management:1.1.0-RC1,24406
org.ow2.easybeans:easybeans-jndi-resolver:1.1.0-RC1,24407
org.ow2.easybeans:easybeans-component-carol:1.1.0-RC1,24408
org.ow2.easybeans:easybeans-component-cmi:1.1.0-RC1,24409
org.ow2.easybeans:easybeans-component-hsqldb:1.1.0-RC1,24410
org.ow2.easybeans:easybeans-component-jdbcpool:1.1.0-RC1,24411
org.ow2.easybeans:easybeans-component-joram:1.1.0-RC1,24412
org.ow2.easybeans:easybeans-component-jotm:1.1.0-RC1,24413
org.ow2.easybeans:easybeans-component-quartz:1.1.0-RC1,24414
org.ow2.easybeans:easybeans-component-mail:1.1.0-RC1,24415
org.ow2.easybeans:easybeans-component-remotejndiresolver:1.1.0-RC1,24416
org.ow2.easybeans:easybeans-component-smartclient:1.1.0-RC1,24417
org.ow2.easybeans:easybeans-component-smartclient-client:1.1.0-RC1,24418
org.ow2.easybeans:easybeans-component-smartclient-server:1.1.0-RC1,24419
org.ow2.easybeans:easybeans-component-smartclient-api:1.1.0-RC1,24420
org.ow2.easybeans:easybeans-component-smartclient-common:1.1.0-RC1,24421
org.ow2.easybeans:easybeans-component-depmonitor:1.1.0-RC1,24422
org.ow2.easybeans:easybeans-component-event:1.1.0-RC1,24423
org.ow2.easybeans:easybeans-component-jmx:1.1.0-RC1,24424
org.ow2.easybeans:easybeans-component-statistic:1.1.0-RC1,24425
org.ow2.easybeans:easybeans-jpa-toplink-essentials-glue:1.1.0-RC1,24426
org.ow2.easybeans:easybeans-jpa-eclipselink-glue:1.1.0-RC1,24427
org.ow2.easybeans:easybeans-ant-tasks:1.1.0-RC1,24428
org.ow2.easybeans:easybeans-deployer-tomcat-6.0:1.1.0-RC1,24429
org.ow2.util:util-file:1.0.13,24430
org.ow2.util:util-url:1.0.13,24431
org.ow2.util:util-ee-metadata-war-impl:1.0.13,24432
org.ow2.util:util-ee-metadata-war-api:1.0.13,24433
org.ow2.util:util-ee-metadata-common-impl:1.0.13,24434
org.ow2.util:util-ee-metadata-ws-impl:1.0.13,24435
org.ow2.easybeans:easybeans-deployer-tomcat-5.5:1.1.0-RC1,24436
ca.carleton.gcrc:nunaliit2-atlas-couch:0.1.4,24437
ca.carleton.gcrc:nunaliit2-js:0.1.4,24438
ca.carleton.gcrc:nunaliit2-js-external:0.1.4,24439
ca.carleton.gcrc:nunaliit2-couch-application:0.1.4,24440
ca.carleton.gcrc:nunaliit2-couch-mobile:0.1.4,24441
ca.carleton.gcrc:nunaliit2-couch-config:0.1.4,24442
org.apache.archiva:archiva-consumer-api:1.2.2,24443
org.codehaus.plexus.security:plexus-security-ui-web-taglib:1.0-alpha-11,24444
org.codehaus.plexus.security:plexus-security-ui-web-integration:1.0-alpha-11,24445
org.codehaus.plexus.security:plexus-security-configuration:1.0-alpha-11,24446
org.codehaus.plexus.security:plexus-security-policy:1.0-alpha-11,24447
org.codehaus.plexus.security:plexus-security-authentication-provider-user-manager:1.0-alpha-11,24448
org.codehaus.plexus.security:plexus-security-user-management-provider-cached:1.0-alpha-11,24449
org.codehaus.plexus.security:plexus-security-user-management-provider-jdo:1.0-alpha-11,24450
org.codehaus.plexus.security:plexus-security-common-jdo:1.0-alpha-11,24451
