"artifact","direct_dependencies"
"org.ow2.easybeans:easybeans-core:1.0.0.RC3_JONAS","14"
"org.eclipse.jetty.osgi:test-jetty-osgi:7.4.3.v20110701","14"
"org.ow2.jonas:jonas-ejb-container:5.2.0-RC1","14"
"org.kuali.rice:rice-impl:2.2.0","14"
"org.wicketstuff:phonebook:1.5-RC4.2","14"
"org.kuali.student.common:ks-common-ui:1.2-M4","14"
"org.openengsb.connector:openengsb-connector-email:1.1.7.RELEASE","14"
"org.nuiton.jaxx:jaxx-demo:2.5","14"
"org.ow2.orchestra:orchestra-core:4.5.0","14"
"org.skyscreamer:yoga-demo-springmvc:0.2.0","14"
"org.apache.geronimo.plugins:pluto-support:2.1.5","14"
"org.apache.geronimo.plugins:pluto-support:2.1.4","14"
"se.vgregion.vertikala-prioriteringar:vertikala-prioriteringar-core-bc-module-web:1.0","14"
"org.grails:grails-bootstrap:2.0.3","14"
"org.grails:grails-bootstrap:2.0.2","14"
"org.kuali.student.common:ks-common-util:1.2-M4","14"
"org.kuali.student.common:ks-common-util:1.2.2-M3","14"
"org.kuali.student.common:ks-common-util:1.2.2-M4","14"
"org.grails:grails-bootstrap:2.1.3","14"
"org.openengsb.core:openengsb-core-security:1.3.0.M1","14"
"org.jbpm:jbpm-workitems:5.4.0.Final","14"
"org.ow2.jonas:jonas-deployment:5.0.1","14"
"org.grails:grails-bootstrap:2.1.0.RC3","14"
"org.jdtaus.mojo:jdtaus-container-mojo:3.0","14"
"org.glassfish.web:web-glue:3.1.1-b10","14"
"org.glassfish.web:web-glue:3.1.1-b02","14"
"net.sourceforge.htmlunit:htmlunit:2.9","14"
"groovy:groovy-all:1.1-beta-3","14"
"org.glassfish.security:websecurity:3.0-b74a","14"
"org.openengsb.connector:openengsb-connector-memoryauditing:1.1.1.RELEASE","14"
"org.scalatest:scalatest_2.9.2:2.0.M5","14"
"org.codehaus.modello:modello-maven-plugin:1.1","14"
"org.glassfish.web:web-glue:3.1-b12","14"
"org.jasig.portlet:FunctionalTestsPortlet:1.0.3","14"
"net.alchim31.maven:scala-maven-plugin:3.0.2","14"
"org.glassfish.distributions:web-nb:3.0-b74a","14"
"org.sonatype.nexus:nexus-app:2.0.3","14"
"org.codehaus.sonar:sonar-dev-mojo:1.12.6","14"
"org.codehaus.xfire:xfire-core:1.2.4","14"
"org.apache.servicemix:servicemix-utils:1.4.0","14"
"org.glassfish.web:web-glue:3.1-b31","14"
"org.glassfish.web:web-glue:3.1-b30","14"
"org.drools:drools-grid-impl:5.2.0.Final","14"
"org.ow2.easybeans:easybeans-component-joram:1.1.0-M1b-JONAS","14"
"org.apache.axis2:axis2-kernel:1.5.2","14"
"org.extrema-sistemas:loom-core:2.1","14"
"org.apache.james:james-server-lmtpserver:3.0-M2","14"
"org.apache.axis2:axis2-kernel:1.6.0","14"
"org.apache.axis2:axis2-kernel:1.6.1","14"
"org.grails:grails-core:1.3.1","14"
"commons-jelly:commons-jelly:1.0","14"
"org.kuali.rice:rice-kns:2.0.0-rc4","14"
"org.apache.directory.server:apacheds-core:2.0.0-M1","14"
"org.codehaus.groovy:groovy-all:2.0.6","14"
"org.glassfish.packager:glassfish-common-tmp:3.1-b12","14"
"org.glassfish.distributions:web-nb:3.0-b72","14"
"org.jclouds:jclouds-allblobstore:1.1.1","14"
"org.jclouds:jclouds-allblobstore:1.1.0","14"
"org.apache.jackrabbit:jackrabbit-core:2.1.3","14"
"com.googlecode.t7mp:maven-t7-plugin:0.9.8.M1A","14"
"org.kuali.rice:rice-core-framework:2.0.0-rc4","14"
"net.sourceforge.htmlunit:htmlunit:2.11","13"
"org.ow2.jonas:jonas-web-container-base:5.1.0","13"
"org.grails:grails-webflow:2.0.3","13"
"org.glassfish.ejb:ejb-container:3.1-b10","13"
"org.apache.velocity:velocity-tools:2.0","13"
"org.apache.maven.release:maven-release-manager:2.0-beta-9","13"
"org.apache.directory.server:apacheds-core:1.5.5","13"
"org.ow2.easybeans:easybeans-core:1.2.0","13"
"org.glassfish.deployment:dol:3.1-b41","13"
"org.glassfish.deployment:dol:3.1-b08","13"
"org.glassfish.deployment:dol:3.1-b06","13"
"org.glassfish.deployment:dol:3.1-b10","13"
"org.grails:grails-web:2.1.0.RC3","13"
"org.apache.cxf:cxf-rt-frontend-jaxrs:2.2.6","13"
"org.kohsuke.stapler:stapler:1.150","13"
"org.kohsuke.stapler:stapler:1.144","13"
"org.kohsuke.stapler:stapler:1.142","13"
"org.kohsuke.stapler:stapler:1.139","13"
"org.apache.maven:maven-core:2.0.5","13"
"org.apache.shindig:shindig-common:1.1-BETA5-incubating","13"
"org.apache.geronimo.plugins:pluto-support:2.2.1","13"
"org.ow2.easybeans:easybeans-api:1.2.4","13"
"org.ow2.easybeans:easybeans-api:1.2.2","13"
"org.ow2.easybeans:easybeans-api:1.2.0-M3","13"
"org.ow2.easybeans:easybeans-api:1.2.0-M2","13"
"org.glassfish.transaction:jts:3.1-b36","13"
"org.openengsb.domain:openengsb-domain-example:1.1.6.RELEASE","13"
"org.hibernate:hibernate:3.2.6.ga","13"
"org.kuali.student.web:ks-standalone:1.2-M4","13"
"org.apache.cxf:cxf-rt-frontend-jaxws:2.2.9","13"
"org.codehaus.xfire:xfire-ws-security:1.2.6","13"
"org.glassfish.web:webtier-all:3.1.1-b10","13"
"org.glassfish.web:webtier-all:3.1.1-b11","13"
"org.glassfish.web:webtier-all:3.1.1-b05","13"
"org.openengsb.domain:openengsb-domain-report:1.1.0.M4","13"
"org.openengsb.ui:openengsb-ui-web:1.1.4.RELEASE","13"
"org.ow2.easybeans:easybeans-api:2.0.0-RC1","13"
"org.apache.cxf:cxf-rt-frontend-jaxrs:2.2.11","13"
"org.glassfish.core:kernel:3.0.1-b10","13"
"org.apache.geronimo.framework:online-deployer:3.0-M1","13"
"it.tidalwave.northernwind:it-tidalwave-northernwind-frontend:1.0-ALPHA-4","13"
"org.apache.myfaces.tobago:tobago-example-blank:1.5.0-beta-1","13"
"com.cedarsoft.serialization:test-utils:2.1.0","13"
"org.glassfish.transaction:jts:3.2-b02","13"
"org.ow2.jonas:jonas-deployment:5.1.0-RC3","13"
"org.codehaus.fabric3:fabric3-itest-plugin:RELEASE","13"
"org.efaps:maven-efaps-plugin:2.18.0-7.4.3.v20110701","13"
"org.sonatype.sisu.inject:guice-plexus-shim:2.1.1","13"
"org.codehaus.mojo:cassandra-maven-plugin:0.8.6-1","13"
"org.kohsuke.stapler:stapler:1.93","13"
"org.sonatype.sisu.inject:guice-plexus-shim:2.3.0","13"
"org.glassfish.security:security:3.0.1-b03","13"
"com.google.code.findbugs:findbugs:1.3.9","13"
"org.glassfish.web:web-glue:3.0-b74","13"
"org.glassfish.web:web-glue:3.0.1-b08","13"
"org.springframework:spring-context-support:3.0.1.RELEASE","13"
"org.hibernate:hibernate-tutorial-eg:3.3.0.CR2","13"
"org.glassfish.common:container-common:3.2-b05","13"
"com.googlecode.jannocessor:jannocessor-model-adapter:0.6.0","13"
"org.openengsb.domain:openengsb-domain-deploy:1.1.0.RC1","13"
"org.openengsb.branding:openengsb-branding-shell:1.1.0.M4","13"
"it.tidalwave.northernwind:it-tidalwave-northernwind-frontend-springmvc-webapp:1.0.0","13"
"org.glassfish.core:kernel:3.1.1-b09","13"
"org.glassfish.core:kernel:3.1.1-b01","13"
"org.codehaus.enunciate:enunciate-spring-app-rt:1.14-RC3","13"
"org.openengsb.core.ports:openengsb-core-ports-parent:1.1.0.RC3","13"
"org.wicketstuff:wicket-shiro-example-spring-hibernate-native:1.5-RC3","13"
"org.glassfish.ejb:ejb-container:10.0-b28","13"
"org.ow2.jonas:jonas-webservices-axis:5.2.0-M3","13"
"org.glassfish.security:websecurity:3.0-b29","13"
"com.sun.enterprise:hk2-maven-plugin:0.3.11","13"
"org.ow2.easybeans:easybeans-api:1.2.0-M3-JOnAS","13"
"org.glassfish.web:web-glue:3.0-b74a","13"
"net.bull.javamelody:javamelody-core:1.21.0","13"
"org.scalatest:scalatest_2.9.0:2.0.M3","13"
"org.apache.whirr:whirr-core:0.6.0-incubating","13"
"org.glassfish.web:webtier-all:3.1-b14","13"
"org.glassfish.core:kernel:3.1-b26","13"
"org.glassfish.core:kernel:3.1-b25","13"
"org.codehaus.plexus:plexus-container-default:1.0-alpha-9-stable-1","13"
"org.apache.myfaces.core:myfaces-impl:2.1.10","13"
"com.sun.woodstock:webui-jsf:4.2","13"
"nl.cloudfarming.client:lib-geotools:1.0.4","13"
"org.apache.tapestry:tapestry-framework:4.1.5","13"
"org.grails:grails-web:2.0.3","13"
"org.glassfish.metro:wsrx-commons:2.1-b28","13"
"org.openengsb.branding:openengsb-branding-shell:1.1.5.RELEASE","13"
"org.glassfish.core:kernel:3.0-b45","13"
"nanocontainer:nanocontainer:1.0-beta-1","13"
"org.apache.axis2:axis2-ant-plugin:1.5.4","13"
"openejb:openejb-pkgen-builder:2.1","13"
"org.ow2.jonas:jonas-web-container-base:5.1.5","12"
"org.glassfish.security:security:3.1-b40","12"
"org.glassfish.security:security:3.1-b26","12"
"org.apache.maven.archiva:archiva-repository-layer:1.0.1","12"
"org.glassfish.ejb:ejb-container:3.1-b22","12"
"org.xwiki.commons:xwiki-commons-extension-api:4.0.1","12"
"org.glassfish.web:webtier-all:3.0-b74b","12"
"org.apache.camel:camel-example-bam:2.7.3","12"
"org.jboss.as:jboss-as-arquillian-common:7.1.1.Final","12"
"jpox:jpox:1.1.0-beta-4","12"
"com.meltmedia.cadmium:cadmium-core:0.4.0","12"
"org.glassfish.deployment:dol:3.1-b31","12"
"org.glassfish.deployment:dol:3.1-b01","12"
"org.glassfish.deployment:dol:3.1-b03","12"
"org.glassfish.deployment:dol:3.1-b17","12"
"org.glassfish.persistence:eclipselink-wrapper:3.1.1-b01","12"
"groovy:groovy:1.0-beta-7","12"
"com.google.sitebricks:sitebricks:0.7.1","12"
"org.kuali.student.web:ks-standalone:1.2.2-M4","12"
"org.marketcetera:util:2.2.0","12"
"org.hibernate:hibernate-entitymanager:3.4.0.GA","12"
"org.apache.cxf:cxf-rt-frontend-jaxrs:2.2.3","12"
"org.apache.cxf:cxf-rt-frontend-jaxrs:2.2.9","12"
"org.eobjects.metamodel:MetaModel-full:3.0-beta7","12"
"org.openid4java:openid4java:0.9.3","12"
"org.jbpm:jbpm-gwt-form-exporter-freemarker:5.4.2.Final","12"
"org.apache.maven.release:maven-release-manager:1.0-alpha-3","12"
"org.apache.solr:solr-core:3.5.0","12"
"org.jasig.cas:cas-server-core:3.3.4","12"
"org.glassfish.deployment:dol:3.0.1-b07","12"
"org.codehaus.cargo:cargo-documentation:1.0.4","12"
"org.glassfish.security:ejb.security:3.0-b74b","12"
"org.ow2.easybeans:easybeans-api:1.2.0-M5","12"
"org.ow2.easybeans:easybeans-api:1.2.0-M1","12"
"org.ow2.cmi:cmi-core-common:2.1.1","12"
"org.apache.cxf:cxf-rt-frontend-jaxws:2.2.8","12"
"org.glassfish.security:ejb.security:3.0-b67","12"
"org.glassfish.ejb:ejb-container:3.2-b02","12"
"com.sun.jersey.glassfish.v3:jersey-gfv3-core:1.8","12"
"org.codehaus.cargo:cargo-core-uberjar:1.0.6","12"
"tapestry:tapestry:3.0.3","12"
"org.apache.maven.scm:maven-scm-providers-standard:1.2","12"
"org.trailsframework:trails-core:1.2.1","12"
"org.glassfish.deployment:dol:3.1.1-b04","12"
"org.glassfish.appclient:gf-client-module:3.0-b73","12"
"org.apache.geronimo.configs:j2ee-deployer:2.1.5","12"
"net.sourceforge.mvn-dp-plugin:osgi-deployment-maven-plugin:0.1.2","12"
"org.glassfish:verifier:3.1-b15","12"
"org.glassfish.deployment:dol:3.0-b71","12"
"org.glassfish.webservices:jsr109-impl:3.0.1-b12","12"
"ru.circumflex:maven-cx-plugin:0.2","12"
"org.xwiki.commons:xwiki-commons-extension-api:4.4-rc-1","12"
"org.kuali.rice:rice-core-api:2.2.0","12"
"org.ninjaframework:ninja-core:0.5.9","12"
"org.xwiki.commons:xwiki-commons-extension-api:4.2-milestone-1","12"
"org.apache.maven:maven-embedder:3.0-beta-2","12"
"org.ow2.easybeans:easybeans-api:1.1.0","12"
"org.glassfish.metro:wstx-impl:2.1-b26","12"
"org.apache.jackrabbit:jackrabbit-core:1.5.5","12"
"org.ow2.easybeans:easybeans-api:1.1.0-RC1","12"
"org.ow2.easybeans:easybeans-api:1.1.0-RC2","12"
"com.sun.enterprise:hk2-maven-plugin:1.0.15","12"
"org.apache.shindig:shindig-gadgets:2.0.2","12"
"commons-configuration:commons-configuration:1.6","12"
"com.sun.enterprise:hk2-maven-plugin:1.0.24","12"
"com.sun.enterprise:hk2-maven-plugin:1.0.27","12"
"com.sun.enterprise:hk2-maven-plugin:1.0.42","12"
"org.apache.axis2:axis2-jaxws:1.6.0","12"
"org.drools:drools-persistence-jpa:5.2.0.CR1","12"
"org.sonatype.nexus:nexus-app:1.6.0","12"
"com.github.rest-driver:rest-server-driver:1.1.11","12"
"org.codehaus.sonar:sonar-plugin-api:1.8","12"
"com.crawljax:crawljax:2.0","12"
"org.apache.directory.server:apacheds-all:1.5.7","12"
"com.xebialabs.overthere:overthere:2.0.0-beta-1","12"
"org.ow2.easybeans:easybeans-api:1.1.0-M3","12"
"com.nesscomputing.components:ness-httpserver:2.0.2","12"
"org.glassfish.packager:glassfish-nucleus:3.0-b69","12"
"org.glassfish.web:webtier-all:3.1-b06","12"
"org.glassfish.packager:glassfish-nucleus:3.0-b63","12"
"org.ow2.easybeans:easybeans-api:2.0.0-M1","12"
"org.glassfish.core:kernel:3.1-b32","12"
"org.kuali.rice:rice-core-api:2.0.0-rc4","12"
"org.ow2.jonas:jonas-ejb-easybeans:5.3.0-M1","12"
"org.grails:grails-hibernate:2.0.3","12"
"org.marketcetera:core:2.2.0","12"
"org.apache.cxf:cxf-api:2.1.2","12"
"org.apache.axis2:axis2-jaxws-api:1.3","12"
"org.codehaus.groovy:groovy-all-jdk14:1.6.6","12"
"org.apache.jackrabbit:jackrabbit-core:2.4.2","12"
"org.apache.geronimo.configs:j2ee-deployer:3.0-M1","12"
"org.grails:grails-core:2.0.2","12"
"org.apache.myfaces.tobago:tobago-core:1.0.7","12"
"org.apache.tapestry:tapestry-TimeTracker:4.1.3","12"
"org.ow2.easybeans:easybeans-jpa-hibernate-dependency:1.2.0","12"
"com.agilejava.docbkx:docbkx-maven-plugin:2.0.11","12"
"org.glassfish.core:kernel:3.0-Prelude-Embedded-b10","12"
"org.apache.directory.server:apacheds-core-api:2.0.0-M2","12"
"org.glassfish.core:kernel:3.0-b36","12"
"org.apache.geronimo.plugins:activemq-console-jetty:2.2.1","12"
"org.ow2.easybeans:easybeans-api:1.1.0-RC2_JONAS","12"
"org.openengsb.core:openengsb-core-common:1.2.1.RELEASE","12"
"org.apache.jackrabbit:jackrabbit-core:1.6.5","12"
"org.ow2.jonas:jonas-web-container-base:5.1.0-RC1","12"
"org.pustefixframework:pustefix-core:0.17.0","11"
"org.mortbay.jetty:maven-jetty-plugin:6.1.15.rc5","11"
"org.glassfish.security:security:3.1-b07","11"
"org.glassfish.security:security:3.1-b08","11"
"org.glassfish.webservices:jsr109-impl:3.0-b74","11"
"org.codehaus.groovy:groovy-all:1.1-beta-2","11"
"org.glassfish.transaction:jta:3.1-b16","11"
"org.apache.camel:camel-example-spring-jms:2.7.1","11"
"org.ow2.bonita:bonita-api-impl:4.1.1","11"
"org.glassfish.security:security:3.1","11"
"org.xcmis:xcmis-wssoap:1.1.4","11"
"org.codehaus.service-conduit:sca4j-generic-runtime-impl:0.4.2","11"
"org.glassfish.deployment:dol:3.1-b02","11"
"org.kuali.rice:rice-core-framework:2.1.0-M1","11"
"org.glassfish.packager:glassfish-nucleus:3.0.1-b16","11"
"org.glassfish.packager:glassfish-nucleus:3.0.1-b15","11"
"org.glassfish.packager:glassfish-nucleus:3.0.1-b11","11"
"org.officelaf:OfficeLAF:0.9.3-RELEASE691","11"
"org.glassfish.packager:glassfish-nucleus:3.0.1-b08","11"
"org.glassfish.packager:glassfish-nucleus:3.0.1-b06","11"
"org.jbehave:jbehave-core:4.0-beta-1","11"
"org.jasig.cas:cas-server-support-spnego:3.2-RC4","11"
"org.kohsuke.stapler:stapler:1.116","11"
"org.glassfish.webservices:jsr109-impl:3.0-b74a","11"
"org.apache.geronimo.modules:geronimo-connector:1.2-beta","11"
"org.apache.maven.doxia:doxia-doc-renderer:1.0","11"
"org.codehaus.cargo:cargo-maven-plugin:1.0-alpha-5","11"
"com.cedarsoft.commons:serialization:1.6.3","11"
"org.jbehave:jbehave-core:3.5-beta-1","11"
"org.jbehave:jbehave-core:3.5-beta-2","11"
"org.ow2.jonas:jonas-web-container-jetty-6.1-core:5.3.0-RC1","11"
"org.codehaus.redback:plexus-spring:1.3-M2","11"
"org.ow2.easybeans:easybeans-api:1.2.3","11"
"org.jboss.microcontainer:jboss-aop-mc-int:2.0.0.Beta8","11"
"org.jvnet.hudson.plugins:artifactory:1.3.3","11"
"it.tidalwave.northernwind:it-tidalwave-northernwind-frontend-springmvc:1.0.0","11"
"org.glassfish.core:kernel:3.2-b03","11"
"org.apache.maven:maven-aether-provider:3.0.1","11"
"org.ow2.jonas:jonas-commons:5.2.0-M2-SR1","11"
"org.ow2.jonas:jonas-generators-wsgen:5.1.0-RC2","11"
"org.sonatype.maven.plugins:maven-sisu-assembler-plugin:1.0.4","11"
"org.ow2.jonas:jonas-deployment:5.0.4","11"
"org.apache.shindig:shindig-common:3.0.0-beta4","11"
"org.apache.cactus:cactus.core.framework.uberjar.javaEE.14:1.8.0","11"
"org.glassfish.connectors:connectors-runtime:3.0.1-b19","11"
"org.codehaus.cargo:cargo-archetype-webapp-single-module:1.0.1-alpha-2","11"
"org.glassfish.orb:orb-connector:3.1.1-b02","11"
"org.glassfish.transaction:jta:3.0-b71","11"
"org.ow2.jonas:jonas-security-core:5.3.0-RC1","11"
"org.eobjects.metamodel:MetaModel-full:3.0.1","11"
"org.ow2.easybeans.osgi:easybeans-component-joram:1.2.1","11"
"org.glassfish.deployment:dol:3.0-b60","11"
"org.glassfish.webservices:jsr109-impl:3.0.1-b08","11"
"br.com.caelum:vraptor:3.2.0","11"
"org.ow2.jonas:jonas-commons:5.3.0-RC1","11"
"org.jboss.arquillian.container:arquillian-jbossas-embedded-6:1.0.0.CR1","11"
"org.kuali.rice:rice-core-api:2.0.0","11"
"org.ow2.jonas:jonas-web-container-base:5.3.0-M2","11"
"org.glassfish.common:container-common:3.0-b71","11"
"com.mykate-soft:scale4j-persistent:0.1","11"
"org.glassfish.appclient.server:appclient-server-core:3.0.1-b01","11"
"com.foursquare:rogue-lift_2.9.0-1:2.0.0-beta10","11"
"org.glassfish.security:security:3.2-b04","11"
"com.pyx4me:j2me-maven-plugin:2.0.3","11"
"org.ow2.easybeans:easybeans-api:1.1.1","11"
"org.glassfish.webservices:jsr109-impl:3.1-b12","11"
"org.ow2.jonas.osgi:javaee-api:5.1.0-RC1","11"
"org.glassfish.web:web-glue:3.0-b63","11"
"org.codehaus.enunciate:enunciate-cxf-rt:1.21","11"
"org.glassfish.hk2:hk2-maven-plugin:1.6.18","11"
"org.ow2.jonas:jonas-commons:5.1.0-RC3","11"
"nl.cloudfarming.client:lib-common:1.1","11"
"org.apache.geronimo.framework:jee-specs:2.1.4","11"
"org.pustefixframework:pustefix-core:0.18.19","11"
"org.pustefixframework:pustefix-core:0.18.11","11"
"org.pustefixframework:pustefix-core:0.18.13","11"
"org.ow2.jonas:jonas-commons:5.2.0-RC1","11"
"org.ow2.jonas:jonas-web-container-jetty-6.1:5.1.0-M5","11"
"org.ow2.jonas:jonas-generators-wsgen:5.2.0-M2-SR1","11"
"com.googlecode.cernunnos:cernunnos:1.2.1","11"
"org.ow2.weblab.webservices:gate-extraction:2.2-RC1","11"
"org.glassfish.core:kernel:3.1.1-b10","11"
"com.google.code.findbugs:jsr305:1.3.8","11"
"org.codehaus.cargo:cargo-ant:1.0-beta-2","11"
"org.ow2.jonas:jonas-security:5.3.0-M1","11"
"org.xaloon.core:xaloon-core-api:1.5.2","11"
"org.sonatype.spice.inject:guice-plexus-binders:1.3.2","11"
"org.drools:drools-compiler:5.5.0.Final","11"
"com.54chen:paoding-rose:1.0","11"
"org.acegisecurity:acegi-security:1.0.2","11"
"org.glassfish.orb:orb-connector:3.1-b35","11"
"org.jbehave:jbehave-core:3.6.2","11"
"org.glassfish.main.transaction:jta:3.1.2","11"
"org.apache.axis2:axis2-kernel:1.5.1","11"
"org.ow2.jonas:jonas-web-container-jetty-6.1:5.2.0-M2-SR1","11"
"org.glassfish.packager:glassfish-nucleus:3.0-b71","11"
"org.glassfish.packager:glassfish-nucleus:3.0-b72","11"
"org.glassfish.core:kernel:3.1-b08","11"
"org.ow2.orchestra:orchestra-pvm:4.4.2","11"
"org.glassfish.packager:glassfish-nucleus:3.0-b61","11"
"org.ow2.jonas:jonas-commons:5.1.1","11"
"org.ow2.jonas:jonas-commons:5.1.2","11"
"org.ow2.jonas:jonas-commons:5.1.4","11"
"org.ow2.jonas:jonas-commons:5.1.5","11"
"org.ow2.jonas:jonas-generators-wsgen:5.1.4","11"
"org.ow2.jonas:jonas-generators-wsgen:5.1.1","11"
"org.ow2.jonas:jonas-commons:5.2.0","11"
"org.ow2.jonas:jonas-security:5.2.0-M2-SR1","11"
"com.cedarsoft.serialization.generator:common:4.0.1","11"
"org.pustefixframework:pustefix-core:0.15.26","11"
"org.ow2.jonas:jonas-security:5.1.0-RC4","11"
"org.apache.ws.scout:scout:1.0rc1","11"
"org.sonatype.security:security-system:1.1.3","11"
"org.apache.geronimo.framework:geronimo-system:3.0.0","11"
"org.jbpm:jbpm-workitems:5.1.0.CR1","11"
"org.glassfish.web:webtier-all:3.0-b73","11"
"org.codehaus.openxma:dsl-common:5.0.7","11"
"org.eclipse.tycho:tycho-packaging-plugin:0.12.0","11"
"org.skyscreamer:yoga-demo-shared:0.2.0","11"
"org.apache.geronimo.configs:j2ee-deployer:2.2","11"
"org.grails:grails-core:2.0.3","11"
"org.glassfish.transaction:jta:3.0.1-b19","11"
"org.glassfish.packager:glassfish-nucleus:3.1-b05","11"
"org.glassfish.common:container-common:3.0.1-b06","11"
"com.github.nikita-volkov:sorm:0.3.4","11"
"org.ow2.jonas:jonas-web-container-jetty-6.1:5.3.0-M1","11"
"org.glassfish.web:webtier-all:3.0-b64","11"
"org.apache.jackrabbit:jackrabbit-core:2.2.8","11"
"org.ow2.easybeans:easybeans-jpa-hibernate-dependency:1.1.0","11"
"org.ow2.jonas:jonas-commons:5.2.0-M5","11"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core-default:1.0.31","11"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core-default:1.0.24","11"
"org.sonatype.nexus:nexus-proxy:1.3.2","11"
"jpox:jpox:1.1.0-alpha-4","11"
"org.apache.xmlgraphics:fop:0.95","11"
"org.apache.myfaces.tobago:tobago-example-demo:1.0.30","11"
"com.cedarsoft.serialization.generator:common:3.0.0","11"
"org.openl:org.openl.eclipse.ui:5.9.3","11"
"org.sonatype.nexus:nexus-proxy:1.2.1","11"
"org.codehaus.sonar:sonar-plugin-api:1.5M1","11"
"org.glassfish.security:security:3.1-b32","10"
"org.apache.maven:maven-project:2.0.9","10"
"org.apache.activemq:activemq-core:5.4.2","10"
"org.jboss.arquillian.spock:arquillian-spock-container:1.0.0.Alpha2","10"
"org.glassfish.ejb:ejb-container:3.1-b13","10"
"org.apache.openwebbeans:openwebbeans-ee:1.1.1","10"
"org.apache.openwebbeans:openwebbeans-ee:1.1.7","10"
"org.jclouds:jclouds-core:1.5.0-alpha.3","10"
"org.jclouds:jclouds-core:1.5.0-alpha.2","10"
"org.jclouds:jclouds-core:1.5.0-alpha.1","10"
"org.jclouds:jclouds-core:1.4.0-rc.2","10"
"org.jclouds:jclouds-core:1.4.0-rc.3","10"
"org.apache.maven:maven-compat:3.0.3","10"
"org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-impl-maven:1.0.0-beta-7","10"
"com.ning.billing:killbill-util:0.1.22","10"
"org.apache.camel:camel-gae:2.8.6","10"
"org.glassfish.distributions:nucleus:3.0.1-b03","10"
"org.glassfish.deployment:dol:3.1-b27","10"
"tv.cntt:xitrum_2.9.1:1.8.5","10"
"org.glassfish.deployment:dol:3.1-b35","10"
"org.dspace:dspace-sword-api:1.7.1","10"
"org.glassfish.persistence:jpa-connector:3.1-b35","10"
"org.apache.geronimo.configs:transaction:2.1.4","10"
"org.apache.cxf:cxf-rt-frontend-jaxrs:2.2.2","10"
"org.glassfish.packager:glassfish-nucleus:3.0.1-b19","10"
"org.jclouds:jclouds-core:1.0-beta-9c","10"
"org.jclouds:jclouds-core:1.0-beta-9d","10"
"org.jclouds:jclouds-core:1.0-beta-9b","10"
"org.apache.james:james-server-jcr:3.0-beta3","10"
"org.codehaus.enunciate:enunciate-top:1.7","10"
"org.apache.jackrabbit:jackrabbit-jcr-client:1.0","10"
