"artifact","label"
"org.eclipse.jetty:jetty-continuation:7.1.1.v20100517","30335"
"org.eclipse.jetty:jetty-http:7.1.1.v20100517","30337"
"org.eclipse.jetty:jetty-io:7.1.1.v20100517","30337"
"org.apache.servicemix.specs:org.apache.servicemix.specs.jsr311-api-1.1:1.8.0","30338"
"org.glassfish.deployment:sun-as-jsr88-dm-frag:3.1-b16","30340"
"org.glassfish.deployment:sun-as-jsr88-dm:3.1-b16","30340"
"org.apache.camel:camel-krati:2.10.0","14"
"com.sna-projects.krati:krati:0.4.5","860"
"org.jomc.logging:jomc-logging-commons-logging:1.0-alpha-12","112"
"org.jomc:jomc-api:1.0-alpha-19","30344"
"org.jomc:jomc-spi:1.0-alpha-19","30345"
"org.jomc.logging:jomc-logging-api:1.0-alpha-12","30346"
"org.jomc:jomc-ri:1.0-alpha-19","30349"
"org.jomc:jomc-util:1.0-alpha-19","30348"
"org.jomc:jomc-model:1.0-alpha-19","30349"
"com.sun.grizzly.samples:grizzly-twitter:1.9.46u1","30350"
"org.quickgeo:quickgeo-nz:0.1.0","7358"
"org.quickgeo:quickgeo-core:0.1.0","7358"
"org.apache.stanbol:org.apache.stanbol.entityhub.indexing.geonames:0.10.0-incubating","337"
"org.apache.stanbol:org.apache.stanbol.entityhub.servicesapi:0.9.0-incubating","30354"
"org.apache.stanbol:org.apache.stanbol.entityhub.core:0.9.0-incubating","6726"
"org.apache.stanbol:org.apache.stanbol.commons.stanboltools.offline:0.9.0-incubating","6726"
"org.apache.felix:org.apache.felix.scr.annotations:1.4.0","30357"
"org.apache.stanbol:org.apache.stanbol.entityhub.yard.solr:0.9.0-incubating","337"
"org.apache.stanbol:org.apache.stanbol.commons.stanboltools.datafileprovider:0.9.0-incubating","13598"
"org.apache.stanbol:org.apache.stanbol.commons.solr.core:0.9.0-incubating","337"
"org.apache.solr:solr-solrj:3.2.0","457"
"org.apache.lucene:lucene-xercesImpl:3.2.0","30362"
"org.apache.solr:solr-core:3.2.0","30363"
"org.apache.solr:solr-dataimporthandler:3.2.0","30364"
"org.apache.solr:solr-noggit:3.2.0","30365"
"org.apache.solr:solr-commons-csv:3.2.0","30366"
"org.apache.solr:solr-analysis-extras:3.2.0","30369"
"org.apache.lucene:lucene-smartcn:3.2.0","30368"
"org.apache.lucene:lucene-stempel:3.2.0","30369"
"org.apache.lucene:lucene-core:3.2.0","30370"
"org.apache.lucene:lucene-analyzers:3.2.0","30371"
"org.apache.lucene:lucene-highlighter:3.2.0","30372"
"org.apache.lucene:lucene-memory:3.2.0","30373"
"org.apache.lucene:lucene-misc:3.2.0","30374"
"org.apache.lucene:lucene-queries:3.2.0","30375"
"org.apache.lucene:lucene-spellchecker:3.2.0","30376"
"org.apache.lucene:lucene-spatial:3.2.0","30377"
"org.apache.lucene:lucene-icu:3.2.0","30379"
"org.apache.lucene:lucene-icu4j:3.2.0","30379"
"org.apache.sling:org.apache.sling.installer.core:3.2.0","30380"
"org.apache.stanbol:org.apache.stanbol.commons.solr.managed:0.9.0-incubating","168"
"org.apache.stanbol:org.apache.stanbol.commons.solr.web:0.9.0-incubating","168"
"org.apache.stanbol:org.apache.stanbol.commons.web.base:0.9.0-incubating","1842"
"org.apache.stanbol:org.apache.stanbol.commons.jsonld:0.9.0-incubating","30384"
"org.apache.clerezza:rdf.jena.serializer:0.9-incubating","1842"
"org.apache.clerezza:rdf.jena.facade:0.12-incubating","1842"
"org.apache.clerezza:rdf.jena.commons:0.5-incubating","7124"
"com.hp.hpl.jena:jena:2.6.3","7124"
"org.wymiwyg:wymiwyg-commons-core:0.7.5","565"
"org.freemarker:freemarker:2.3.9","30390"
"info.cukes:java-webbit-websockets-selenium:1.0.0.RC23","78"
"org.ops4j.pax.url:pax-url-mvn:1.2.1","3635"
"org.ops4j.pax.url:pax-url-commons:1.2.1","22952"
"org.ops4j.pax.url:pax-url-maven-commons:1.2.1","30394"
"com.sun.jersey.samples:mandel:1.7-ea03","5110"
"com.sun.jersey:jersey-grizzly2:1.7-ea03","214"
"ch.qos.logback:logback-core:0.9.13","20309"
"jetty:org.mortbay.jetty:5.1.5rc0","30398"
"ro.isdc.wro4j:wro4j-maven-plugin:1.4.5","2348"
"ro.isdc.wro4j:wro4j-extensions:1.4.5","85"
"ro.isdc.wro4j:wro4j-core:1.4.5","21"
"com.google.javascript:closure-compiler:r1810","85"
"com.googlecode.jarjar:jarjar:1.1","30403"
"org.dojotoolkit:dojo-shrinksafe:1.6.1","30404"
"org.codehaus.gmaven.runtime:gmaven-runtime-1.7:1.3","30410"
"org.codehaus.gmaven.feature:gmaven-feature-support:1.3","30407"
"org.codehaus.gmaven.feature:gmaven-feature-api:1.3","30407"
"org.codehaus.gmaven.runtime:gmaven-runtime-support:1.3","3869"
"org.codehaus.gmaven.runtime:gmaven-runtime-api:1.3","30409"
"org.codehaus.groovy:groovy-all:1.7.4","30410"
"org.mockito:mockito-core:1.9.0","21"
"com.sun.grizzly:grizzly-compat:1.9.5","30418"
"com.sun.grizzly:grizzly-comet:1.9.5","30418"
"com.sun.grizzly:grizzly-http:1.9.5","30418"
"com.sun.grizzly:grizzly-framework:1.9.5","30416"
"com.sun.grizzly:grizzly-utils:1.9.5","30416"
"com.sun.grizzly:grizzly-rcm:1.9.5","30417"
"com.sun.grizzly:grizzly-portunif:1.9.5","30418"
"net.java.dev.scenegraph:scenegraph:svn","30419"
"org.glassfish.osgi-platforms:felix:3.0-b39","30420"
"org.ops4j.pax.wicket.samples.blueprint:org.ops4j.pax.wicket.samples.blueprint.simple:0.8.2","30421"
"org.glassfish.admin:admin-util:3.1.1-b06","344"
"org.glassfish.common:common-util:3.1.1-b06","3212"
"org.glassfish.common:glassfish-api:3.1.1-b06","3212"
"org.glassfish.common:scattered-archive-api:3.1.1-b06","30425"
"org.glassfish.admin:config-api:3.1.1-b06","344"
"org.glassfish.common:internal-api:3.1.1-b06","344"
"org.fusesource.wikitext:wikitext-core:1.1","5406"
"nl.cloudfarming.client:logging:12.11-beta","13674"
"org.netbeans.api:org-openide-util:RELEASE72","30430"
"org.netbeans.api:org-openide-windows:RELEASE72","30433"
"org.netbeans.api:org-openide-nodes:RELEASE72","30433"
"org.netbeans.api:org-openide-dialogs:RELEASE72","30433"
"org.netbeans.api:org-openide-util-lookup:RELEASE72","30434"
"org.netbeans.api:org-openide-awt:RELEASE72","30437"
"org.netbeans.api:org-netbeans-api-annotations-common:RELEASE72","30436"
"org.netbeans.api:org-openide-filesystems:RELEASE72","30437"
"org.netbeans.api:org-netbeans-modules-settings:RELEASE72","30445"
"org.netbeans.modules:org-netbeans-bootstrap:RELEASE72","30439"
"org.netbeans.modules:org-netbeans-core-startup:RELEASE72","30440"
"org.netbeans.api:org-openide-actions:RELEASE72","30445"
"org.netbeans.api:org-openide-explorer:RELEASE72","30444"
"org.netbeans.api:org-netbeans-swing-outline:RELEASE72","30443"
"org.netbeans.api:org-netbeans-swing-tabcontrol:RELEASE72","30444"
"org.netbeans.api:org-openide-text:RELEASE72","30445"
"org.netbeans.api:org-openide-loaders:RELEASE72","30447"
"org.netbeans.api:org-netbeans-api-progress:RELEASE72","30447"
"org.netbeans.api:org-netbeans-modules-editor-mimelookup:RELEASE72","30448"
"org.netbeans.api:org-netbeans-modules-queries:RELEASE72","30449"
"nl.cloudfarming.client:lib-common:1.2-NB72","112"
"org.netbeans.api:org-openide-modules:RELEASE72","30451"
"org.mortbay.jetty.testwars:test-war-policy:7.4.0.RC0","53"
"org.apache.jackrabbit:jackrabbit-webapp:2.4.2","4"
"org.apache.jackrabbit:jackrabbit-core:2.4.2","753"
"org.apache.jackrabbit:jackrabbit-api:2.4.2","30455"
"org.apache.jackrabbit:jackrabbit-jcr-commons:2.4.2","30456"
"org.apache.jackrabbit:jackrabbit-spi-commons:2.4.2","30457"
"org.apache.tika:tika-core:1.0","30458"
"org.apache.tika:tika-parsers:1.0","1842"
"org.apache.poi:poi:3.8-beta4","30460"
"org.apache.poi:poi-scratchpad:3.8-beta4","30461"
"org.apache.poi:poi-ooxml:3.8-beta4","1169"
"org.apache.poi:poi-ooxml-schemas:3.8-beta4","773"
"org.ccil.cowan.tagsoup:tagsoup:1.2.1","30464"
"org.apache.jackrabbit:jackrabbit-jcr-server:2.4.2","749"
"org.apache.jackrabbit:jackrabbit-webdav:2.4.2","749"
"org.apache.jackrabbit:jackrabbit-jcr-servlet:2.4.2","30467"
"org.apache.jackrabbit:jackrabbit-jcr-rmi:2.4.2","30468"
"org.ow2.jonas:jonas-webservices-publish-ant:5.3.0-RC1","12174"
"org.ow2.jonas:bootstrap-ant:5.3.0-RC1","12174"
"org.ow2.jonas:jonas-ctxroot-plan:5.3.0-RC1","30472"
"org.ow2.jonas:jonas-ctxroot-core:5.3.0-RC1","30472"
"org.ow2.jonas:jonas-admin-plan:5.3.0-RC1","12174"
"org.ow2.jonas:jonas-management-api:5.3.0-RC1","30474"
"org.ow2.jonas:jonas-management-extensions:5.3.0-RC1","12174"
"org.ow2.jonas:jonas-admin-core:5.3.0-RC1","30476"
"org.ow2.jonas:mejb-plan:5.3.0-RC1","12180"
"org.ow2.jonas:mejb-core:5.3.0-RC1","12180"
"org.ow2.jonas:jonas-jca-scout-plan:5.3.0-RC1","30480"
"org.ow2.jonas:jonas-jca-scout-rar:5.3.0-RC1","30480"
"org.ow2.jonas.documentation:jonas-doc-en-plan:5.3.0-M7","30482"
"org.ow2.jonas.documentation:jonas-doc-en:5.3.0-M7","30482"
"org.apache.cxf.systests.wsdl_maven:cxf-systests-java2ws:2.4.2","30487"
"org.apache.cxf:cxf-rt-frontend-jaxws:2.4.2","30487"
"org.apache.cxf:cxf-rt-bindings-soap:2.4.2","30486"
"org.apache.cxf:cxf-rt-databinding-jaxb:2.4.2","30486"
"org.apache.cxf:cxf-rt-bindings-xml:2.4.2","30487"
"org.apache.cxf:cxf-rt-frontend-simple:2.4.2","30488"
"org.apache.cxf:cxf-rt-ws-addr:2.4.2","30489"
"org.codehaus.enunciate:enunciate-jaxws-ri-rt:1.22-RC3","17"
"org.codehaus.enunciate:enunciate-core-rt:1.22-RC3","2611"
"org.codehaus.enunciate:enunciate-core-annotations:1.22-RC3","171"
"org.glassfish.packager:glassfish-management:3.0.1-b16","183"
"org.glassfish.admin:rest-service:3.0.1-b16","183"
"org.glassfish.packager:glassfish-registration:3.0.1-b16","12989"
"org.glassfish.packager:glassfish-upgrade:3.0.1-b16","4030"
"org.glassfish.upgrade:upgrade-tool:3.0.1-b16","1614"
"org.glassfish.upgrade:upgrade-scripts:3.0.1-b16","30498"
"org.glassfish.packager:glassfish-javahelp:3.0.1-b16","4030"
"org.glassfish.packager:glassfish-common-tmp:3.0.1-b16","4030"
"org.glassfish.deployment:dtds:3.0.1-b16","30501"
"org.glassfish.deployment:schemas:3.0.1-b16","30502"
"org.glassfish.extras:osgi-container:3.0.1-b16","30503"
"org.glassfish.extras:grizzly-container:3.0.1-b16","30504"
"org.glassfish.orb:orb-connector:3.0.1-b16","179"
"org.glassfish.admin:cli-optional:3.0.1-b16","30510"
"org.glassfish.admin:admin-cli:3.0.1-b16","30507"
"org.glassfish.core:glassfish:3.0.1-b16","30508"
"org.glassfish.admin:server-mgmt:3.0.1-b16","30509"
"org.glassfish.admin:launcher:3.0.1-b16","30510"
"org.glassfish.common:amx-core-impl:3.0.1-b16","30513"
"org.glassfish.common:glassfish-mbeanserver:3.0.1-b16","30513"
"org.glassfish.external:jmxremote_optional-repackaged:3.0.1-b16","30513"
"org.glassfish.common:amx-config-impl:3.0.1-b16","30515"
"org.glassfish.common:amx-config:3.0.1-b16","30515"
"org.glassfish.common:amx-ext-impl:3.0.1-b16","30518"
"org.glassfish.appclient.server:appclient-server-core:3.0.1-b16","30518"
"org.glassfish.appclient.server:appclient-connector:3.0.1-b16","30518"
"org.glassfish.common:amx-j2ee-impl:3.0.1-b16","23961"
"org.glassfish.deployment:deployment-client:3.0.1-b16","30520"
"org.glassfish.deployment:deployment-autodeploy:3.0.1-b16","30521"
"org.glassfish.deployment:deployment-admin:3.0.1-b16","30522"
"org.glassfish.security:security-all:3.0.1-b16","30524"
"org.glassfish.security:inmemory.jacc.provider:3.0.1-b16","30524"
"org.glassfish.external:ant:3.0.1-b16","30525"
"org.glassfish.extras:glassfish-embedded-shell-frag:3.0.1-b16","30526"
"org.glassfish.extras:javaee-frag:3.0.1-b16","30527"
"org.glassfish.extras:appserv-rt-frag:3.0.1-b16","30528"
"org.glassfish.packager:glassfish-corba-base:3.0.1-b16","4030"
"org.glassfish.packager:glassfish-grizzly-full:3.0.1-b16","4030"
"org.glassfish.packager:glassfish-nucleus:3.0.1-b16","4030"
"org.glassfish.osgi-platforms:equinox:3.0.1-b16","30532"
"org.glassfish.core:glassfish-extra-jre-packages:3.0.1-b16","30533"
"org.glassfish.core:api-exporter:3.0.1-b16","30534"
"org.glassfish.branding:branding:3.0.1-b16","30535"
"org.glassfish.packager:nucleus-base:3.0.1-b16","30536"
"org.glassfish.flashlight:flashlight-extra-jdk-packages:3.0.1-b16","30537"
"org.glassfish.common:btrace-jars:3.0.1-b16","30538"
"org.glassfish.packager:glassfish-grizzly:3.0.1-b16","30542"
"org.glassfish.packager:glassfish-hk2:3.0.1-b16","30542"
"org.glassfish.packager:felix:3.0.1-b16","30542"
"org.glassfish.osgi-platforms:felix:3.0.1-b16","30542"
"org.atmosphere.samples:atmosphere-rest-chat:0.9.7","7454"
"org.atmosphere:atmosphere-jersey:0.9.7","8744"
"org.atmosphere:atmosphere-annotations:0.9.7","8744"
"com.sun.jersey:jersey-server:1.10","429"
"com.sun.jersey:jersey-servlet:1.10","30547"
"com.sun.jersey:jersey-json:1.10","1431"
"com.sun.jersey:jersey-core:1.10","30549"
"org.atmosphere:atmosphere-jquery:0.9.7","30550"
"org.glassfish.tests:utils:3.1-b23","30553"
"org.glassfish.common:glassfish-api:3.1-b23","657"
"org.glassfish.core:glassfish:3.1-b23","30553"
"org.jvnet.hudson.plugins:seleniumhtmlreport:0.9","30554"
"org.codehaus.enunciate:enunciate-gwt-rt:1.24","10244"
"org.apache.pluto:pluto:1.1.1","30556"
"org.ow2.jonas:jonas-discovery-jgroups:5.1.0","14533"
"org.ow2.jonas:jonas-discovery-base:5.1.0","30558"
"org.ow2.bundles:ow2-bundles-externals-jgroups:1.0.18","1020"
"org.ow2.util:util-cluster-jgroups:1.0.19","953"
"org.ow2.jonas:jonas-domain:5.1.0","30562"
"org.ow2.jonas:jonas-management-javaee:5.1.0","30562"
"org.ow2.jonas:jonas-jmx:5.1.0","30564"
"org.ow2.bundles:ow2-util-i18n:1.0.18","30564"
"org.ops4j.pax.url:pax-url-mvn:1.3.2-RC2","30567"
"org.ops4j.base:ops4j-base-net:1.2.3","30567"
"org.ops4j.base:ops4j-base-monitors:1.2.3","30567"
"org.ops4j.base:ops4j-base-io:1.2.3","30568"
"org.ops4j.base:ops4j-base-util-xml:1.2.3","30570"
"org.ops4j.base:ops4j-base-util-collections:1.2.3","30570"
"org.ops4j.pax.url:pax-url-commons:1.3.2-RC2","22954"
"org.ops4j.pax.url:pax-url-maven-commons:1.3.2-RC2","30572"
"org.jboss.logmanager:jboss-logmanager:1.1.2.GA","30573"
"de.schlichtherle.truezip:truezip-driver-tar:7.2","7888"
"de.schlichtherle.truezip:truezip-kernel:7.2","30575"
"org.ow2.easybeans.doc:easybeans-doc:1.2.0-M1","30576"
"org.neo4j:neo4j-lucene-index:1.3.M02","30579"
"org.neo4j:neo4j-kernel:1.3.M02","1313"
"org.apache.servicemix.bundles:org.apache.servicemix.bundles.lucene:3.0.1_2","30579"
"org.eclipse.birt.runtime.3_7_1:org.eclipse.datatools.enablement.mysql:1.0.2","30580"
"org.wicketstuff:artwork:1.4.8","437"
"org.ow2.easybeans.osgi:easybeans-component-joram:1.2.1","510"
"org.ow2.easybeans:easybeans-component-joram:1.2.1","10675"
"org.glassfish:glassfish-parent:3.1-b33","30584"
"de.schlichtherle.truezip:truezip-driver-zip:7.3","7888"
"de.schlichtherle.truezip:truezip-swing:7.3","30586"
"de.schlichtherle.truezip:truezip-kernel:7.3","30587"
"com.google.api.client:google-api-client-googleapis-auth-authsub:1.0.9-alpha","10"
"com.google.api.client:google-api-client-auth:1.0.9-alpha","30589"
"com.google.api.client:google-api-client-googleapis-auth:1.0.9-alpha","30590"
"org.apache.archiva:archiva-artifact-converter:1.2","1169"
"org.apache.archiva:archiva-transaction:1.2","457"
"org.onebusaway:onebusaway-csv-entities:1.0.0","250"
"org.sonatype.nexus.tools:nexus-migration-plugin-proximity:1.0.0-beta-5","233"
"org.glassfish.grizzly.samples:grizzly-comet-jmaki:2.1.11","30595"
"org.xwiki.rendering:xwiki-rendering-syntax-event:4.1-milestone-1","1425"
"org.xwiki.rendering:xwiki-rendering-api:4.1-milestone-1","1425"
"org.xwiki.commons:xwiki-commons-xml:4.1-milestone-1","1425"
"org.xwiki.commons:xwiki-commons-text:4.1-milestone-1","30599"
"org.xwiki.commons:xwiki-commons-configuration-api:4.1-milestone-1","30600"
"org.xwiki.commons:xwiki-commons-component-api:4.1-milestone-1","4"
"com.beust:jcommander:1.10","30602"
"org.grouplens.lenskit:lenskit-knn:0.0.2","85"
"org.grouplens.lenskit:lenskit-core:0.0.2","5404"
"org.jvnet.hudson.main:remoting:1.71","5886"
"org.ow2.jonas:jonas-web-container-jetty-6.1-core:5.3.0-RC1","12174"
"org.apache.tomcat:catalina:6.0.35","572"
"org.apache.tomcat:juli:6.0.35","30608"
"org.apache.tomcat:annotations-api:6.0.35","30609"
"org.ow2.jonas:jonas-web-container-base-core:5.3.0-RC1","12174"
"org.ow2.jonas:jonas-webservices-jaxrpc-core:5.3.0-RC1","30611"
"org.ow2.jonas:jonas-endpoint-collector-core:5.3.0-RC1","30612"
"org.atmosphere:atmosphere-gwt-common:0.7.2","14"
"org.codehaus.plexus.security:plexus-security-authentication-api:1.0-alpha-10","2517"
"org.codehaus.plexus.security:plexus-security-policy:1.0-alpha-10","2517"
"org.codehaus.plexus.security:plexus-security-configuration:1.0-alpha-10","2517"
"org.codehaus.plexus.security:plexus-security-user-management-api:1.0-alpha-10","30617"
"org.codehaus.plexus:plexus-component-api:1.0-alpha-17","2529"
"org.codehaus.plexus:plexus-container-default:1.0-alpha-17","5908"
"org.jbehave:jbehave-distribution:3.1.1","19143"
"org.jbehave:jbehave-core:3.1.1","28"
"org.jbehave:jbehave-groovy:3.1.1","8051"
"org.codehaus.groovy:groovy:1.7.4","8051"
"org.jbehave:jbehave-guice:3.1.1","13"
"org.jbehave:jbehave-pico:3.1.1","623"
"org.jbehave:jbehave-spring:3.1.1","112"
"org.jbehave:jbehave-ant:3.1.1","621"
"org.codehaus.enunciate:enunciate-spring-app:1.24","112"
"org.aperteworkflow:bpm-notifications:1.0","28"
"org.neo4j:neo4j-shell:1.5.M02","7369"
"org.apache.isis.runtimes.dflt:webserver:0.1.2-incubating","30642"
"org.apache.isis.runtimes.dflt:webapp:0.1.2-incubating","30640"
"org.apache.isis.runtimes.dflt:runtime:0.1.2-incubating","243"
"org.apache.isis.core:progmodel:0.1.2-incubating","243"
"org.apache.isis:applib:0.1.2-incubating","1422"
"org.apache.isis.core:metamodel:0.1.2-incubating","243"
"org.apache.isis.core:commons:0.1.2-incubating","243"
"org.apache.isis.core:runtime:0.1.2-incubating","768"
"org.apache.isis.runtimes.dflt:monitoring:0.1.2-incubating","30639"
"org.apache.isis.core:webapp:0.1.2-incubating","30640"
"org.mortbay.jetty:jetty:6.1.24","30642"
"org.mortbay.jetty:jetty-util:6.1.24","30642"
"org.codehaus.sonar:sonar:2.14-RC4","30643"
"org.codehaus.enunciate:enunciate-gwt-rt:1.14","10244"
"org.codehaus.enunciate:enunciate-core-rt:1.14","171"
"org.codehaus.enunciate:enunciate-core-annotations:1.14","171"
"org.codehaus.mojo.hibernate3:maven-hibernate3-api:2.1","30648"
"org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec:1.1.1","30648"
"org.apache.camel:camel-sql:2.3.0","565"
"org.atmosphere:atmosphere-commons:0.6.1","2611"
"org.simplericity.jettyconsole:jetty-console-api:1.43","30653"
"org.eclipse.jetty:jetty-server:7.5.1.v20110908","30653"
"org.eclipse.jetty:jetty-continuation:7.5.1.v20110908","30653"
"org.eclipse.jetty:jetty-http:7.5.1.v20110908","30655"
"org.eclipse.jetty:jetty-io:7.5.1.v20110908","30655"
"org.eclipse.jetty:jetty-webapp:7.5.1.v20110908","30659"
"org.eclipse.jetty:jetty-xml:7.5.1.v20110908","28560"
"org.eclipse.jetty:jetty-servlet:7.5.1.v20110908","30659"
"org.eclipse.jetty:jetty-security:7.5.1.v20110908","30659"
"org.kantega.jexmec:jexmec-api:2.0.0rc7","30660"
"org.drools:drools-rhq-plugin:5.2.0.Final","30661"
"com.yammer.metrics:metrics-log4j:2.1.0","860"
"com.yammer.metrics:metrics-core:2.1.0","4"
"org.jclouds.api:elasticstack:1.4.0-rc.2","13687"
"com.sun.grizzly.samples:grizzly-comet-counter:2.2.12","30665"
"fr.velossity.osgi:ExtenderServiceRequester:1.0.10","30666"
"org.ow2.cmi:cmi-example-base:2.2.1","3946"
"org.ow2.cmi:cmi-api-client:2.2.1","11062"
"org.ow2.cmi:cmi-lb:2.2.1","30669"
"org.ow2.cmi:cmi-smartfactory:2.2.1","30670"
"org.ow2.cmi:cmi-jndi:2.2.1","11070"
"org.ow2.cmi:cmi-rpc:2.2.1","548"
"org.ow2.cmi:cmi-ejb2:2.2.1","548"
"org.ow2.cmi:cmi-ha:2.2.1","548"
"org.ow2.cmi:cmi-core-client:2.2.1","30675"
"org.ow2.cmi:cmi-core-server:2.2.1","11070"
"org.ow2.cmi:cmi-api-server:2.2.1","30677"
"org.ow2.cmi:cmi-components-event:2.2.1","30678"
"org.ow2.cmi:cmi-rmi:2.2.1","11064"
"org.ow2.cmi:cmi-core-common:2.2.1","11064"
"org.ow2.cmi:cmi-jgroups:2.2.1","3939"
"org.ow2.cmi:cmi-admin:2.2.1","30682"
"us.bryon:relaxng-maven-plugin:1.0","337"
"com.thaiopensource:trang:20091111","337"
"org.fusesource.mvnplugins:maven-avro-plugin:1.26","25677"
"org.apache.hadoop:avro:1.2.0","25677"
"com.thoughtworks.paranamer:paranamer:1.5","30687"
"com.thoughtworks.paranamer:paranamer-ant:1.5","25677"
"com.thoughtworks.paranamer:paranamer-generator:1.5","25677"
"org.mortbay.jetty:maven-jetty-jspc-plugin:6.1.20","20322"
"org.apache.maven:maven-project:2.0.3","482"
"org.apache.maven:maven-settings:2.0.3","30692"
"org.apache.maven:maven-profile:2.0.3","30693"
"org.apache.maven:maven-model:2.0.3","30694"
"org.apache.maven:maven-artifact-manager:2.0.3","469"
"org.apache.maven:maven-repository-metadata:2.0.3","30696"
"org.apache.maven:maven-plugin-api:2.0.3","30697"
"org.apache.maven:maven-artifact:2.0.3","30698"
"org.mortbay.jetty:jsp-2.1-jetty:6.1.20","1874"
"ca.carleton.gcrc:nunaliit2-multimedia:2.0.1","94"
"org.apache.sling:org.apache.sling.api:2.2.2","30701"
"com.cedarsoft.commons.old.rest:test:2.0.5","30702"
"org.objectweb.petals.tools.rmi:petals-rmi:1","30703"
"org.quattor.maven:quattor-build-maven-plugin:1.27","1862"
"org.codehaus.fabric3:fabric3-management-api:1.3","30707"
"org.codehaus.fabric3:fabric3-api:1.3","30707"
"org.codehaus.fabric3.spec:sca-api-r1.0:0.5","30707"
"org.chromattic:chromattic.ext:1.1.0-beta7","2266"
"org.chromattic:chromattic.api:1.1.0-beta7","30709"
"org.chromattic:chromattic.common:1.1.0-beta7","1788"
"org.chromattic:chromattic.apt:1.1.0-beta7","2266"
"org.chromattic:chromattic.metamodel:1.1.0-beta7","2266"
"org.chromattic:chromattic.testgenerator:1.1.0-beta7","2270"
"org.chromattic:chromattic.spi:1.1.0-beta7","30714"
"com.mysema.rdf:rdfbean-core:1.0.6","832"
"com.mysema.querydsl:querydsl-collections:1.1.0","830"
"com.mysema.querydsl:querydsl-core:1.1.0","830"
"com.mysema.querydsl:querydsl-apt:1.1.0","25"
"org.atmosphere:atmosphere-spring:1.0.0.beta5","30722"
"org.atmosphere:atmosphere-runtime:1.0.0.beta5","30722"
"org.atmosphere:atmosphere-compat-jbossweb:1.0.0.beta5","30721"
"org.atmosphere:atmosphere-compat-tomcat:1.0.0.beta5","30722"
"org.atmosphere:atmosphere-compat-tomcat7:1.0.0.beta5","30723"
"org.springframework:spring-webmvc:3.0.6.RELEASE","112"
"com.github.cwilper.fcrepo-misc:fcrepo-riclient:0.0.0","14"
"com.github.cwilper.fcrepo-misc:fcrepo-httpclient:0.0.0","14"
"org.openrdf:rio:1.0.10","30730"
"org.openrdf:openrdf-model:1.2.7","30730"
"org.openrdf:sesame:1.2.7","30730"
"soap:soap:2.3.1","30730"
"org.openrdf:openrdf-util:1.2.7","771"
"org.glassfish.external:antlr-repackaged:3.1-b41","102"
"org.glassfish.ejb:ejb-timer-service-app:3.2-b05","30733"
"it.tidalwave.thesefoolishthings:it-tidalwave-util-logging:1.1.4","30734"
"com.sun.enterprise:test-harness:0.4.2","1169"
"org.pustefixframework.maven.plugins:pustefix-webapp-plugin:0.18.23","112"
"org.pustefixframework:pustefix-core:0.18.23","112"
"org.pustefixframework:pustefix-live:0.18.23","30738"
"com.sun.jersey.contribs.jersey-oauth:oauth-signature:1.6-ea06","12164"
"org.apache.openejb:openejb-tomcat-loader:3.0","30742"
"org.apache.openejb:openejb-loader:3.0","30742"
"org.apache.openejb:javaee-api:5.0-1","30742"
"org.sonatype.sisu.inject:guice-plexus-shim:2.2.1","5461"
"org.sonatype.sisu:sisu-guice:3.0.1","13"
"org.sonatype.sisu.inject:guice-bean-reflect:2.2.1","30745"
"org.sonatype.sisu.inject:guice-bean-inject:2.2.1","30746"
"org.sonatype.sisu.inject:guice-bean-locators:2.2.1","30747"
"org.sonatype.sisu.inject:guice-bean-binders:2.2.1","30750"
"org.sonatype.sisu.inject:guice-bean-scanners:2.2.1","30749"
"org.sonatype.sisu.inject:guice-bean-converters:2.2.1","30750"
"org.sonatype.sisu.inject:guice-plexus-metadata:2.2.1","30751"
"org.sonatype.sisu.inject:guice-plexus-converters:2.2.1","30752"
"org.sonatype.sisu.inject:guice-plexus-locators:2.2.1","30753"
"org.sonatype.sisu.inject:guice-plexus-binders:2.2.1","30755"
"org.sonatype.sisu.inject:guice-plexus-scanners:2.2.1","30755"
"com.proofpoint.platform:rack-experimental:0.57","7468"
"com.proofpoint.platform:http-server:0.57","7468"
"com.proofpoint.platform:log:0.57","2988"
"com.proofpoint.platform:node:0.57","30759"
"com.proofpoint.platform:configuration:0.57","14"
"com.proofpoint.platform:discovery-experimental:0.57","3952"
"com.proofpoint.platform:http-client-experimental:0.57","243"
"com.proofpoint.platform:json:0.57","30763"
"com.proofpoint.platform:event-experimental:0.57","30764"
"com.proofpoint.platform:stats:0.57","855"
"com.proofpoint.platform:units:0.57","30766"
"com.proofpoint.platform:trace-token:0.57","30767"
"com.proofpoint.platform:bootstrap:0.57","1866"
"com.proofpoint.platform:testing:0.57","1866"
"com.proofpoint.platform:jmx:0.57","30771"
"com.proofpoint.platform:experimental:0.57","30771"
"com.proofpoint.platform:jmx-http-rpc-experimental:0.57","7490"
"org.eclipse.jetty:jetty-policy:7.2.2.v20101205","4346"
"com.jpattern:jporm:3.2.0","30774"
"tapestry:tapestry:3.0.3","1343"
"commons-beanutils:commons-beanutils:1.6.1","30776"
"jboss:javassist:2.6","30777"
"ognl:ognl:2.6.3","30778"
"org.ow2.util.maven:maven-osgi-plugin-launcher-framework-knopflerfish:1.0.10","3162"
"org.knopflerfish:knopflerfish-framework:2.0.2","30780"
